group,name,umap_x,umap_y,t_change,sign,step,s,year_change
SampleA other,7984,4.989123,-3.9914494,57614.636006065004,1.0,0.052296054883328766,2.03476343180707,2016.619126642204
SampleA other,654,11.868871,1.4269484,57242.2562794825,-1.0,0.13203860909464948,0.6177296657789352,2015.599606514668
SampleA other,663,18.274244,3.3075044,57097.229096135,1.0,0.13358796696783465,-0.4611465997244932,2015.2025437265845
SampleA other,611,17.551888,7.5286036,57246.517599985,1.0,0.15613623009042096,-0.676354742610549,2015.61127337436
SampleA other,7564,16.47535,0.6252439,56788.773628582494,-1.0,0.08689387026911845,0.00553815547043203,2014.3580386819508
SampleA other,512,15.13528,7.4649777,58013.228123780005,1.0,0.39730059143384605,-0.31839756825790594,2017.7104123854347
SampleA other,257,17.60284,7.532607,57949.265535715,-1.0,0.2986704219380134,-0.6841042247697084,2017.5352923633538
SampleA other,7628,13.949151,-0.07677306,57690.332312495,1.0,0.1177396253017665,0.42802039914199486,2016.8263718343462
SampleA other,541,20.712566,7.148841,57591.47608655749,-1.0,0.15504306696764145,-1.109344668418541,2016.5557182383504
SampleA other,7641,13.905618,-1.4596876,58051.296797250005,1.0,0.32300787295592037,0.5394691571430427,2017.8146387330596
SampleA other,1374,16.856565,4.1120806,57608.05170361001,-1.0,0.15547120106301465,-0.31513064322855533,2016.601099804545
SampleA other,976,21.216043,8.381569,57287.74832418,1.0,0.08819198505685157,-1.276589203517562,2015.7241569450514
SampleA other,1232,10.937165,-0.09394874,57960.919611892496,-1.0,0.12212543079537475,0.8694463020417798,2017.5671994849897
SampleA other,6537,8.464393,0.7706,56869.1559904,-1.0,0.07645647143610006,1.1650784067127204,2014.5781135945242
SampleA other,6895,18.36065,0.10943187,56757.239640122505,1.0,0.056309574040289384,-0.2307511995376985,2014.271703326824
SampleA other,388,21.834457,5.0855107,57432.983646557506,-1.0,0.2413728866956703,-1.1164865282695784,2016.121789586742
SampleA other,7911,14.318706,-2.2748122,56914.606086835,1.0,0.2610655226413945,0.5410487215501338,2014.702549176824
SampleA other,845,19.7156,3.857647,57518.0586120575,1.0,0.10563671984622448,-0.7135673016443634,2016.3547121480015
SampleA other,69,1.2445669,-0.75311977,57044.099404810004,1.0,0.010493389311840746,2.3358491213302925,2015.0570825593702
SampleA other,835,18.47578,3.0187986,58003.900699395,1.0,0.3471638788391524,-0.46865693034420275,2017.6848752892402
SampleA other,941,18.367857,2.456752,57653.6145325625,1.0,0.03228008615116927,-0.41017700463946777,2016.7258440316564
SampleA other,7136,7.6070967,-2.0946636,57834.64435747,-1.0,0.034838928673579427,1.5080803823575455,2017.2214766802738
SampleA other,7574,15.104767,1.6295335,56138.0742798475,1.0,0.11778504387919793,0.1294960909733732,2012.5765209578303
SampleA other,3350,18.864422,2.8353634,56916.264132645,1.0,0.023416060106109093,-0.511507274942772,2014.7070886588501
SampleA other,759,15.333875,4.32656,57608.772405675,1.0,0.38096132866134197,-0.10892873871083918,2016.6030729792608
SampleA other,8018,2.3156488,-2.4594648,56891.9474587425,1.0,0.18224550383601704,2.3090043583344575,2014.6405132340658
SampleA other,201,22.252335,4.5627346,57083.0170737475,-1.0,0.04196905693567689,-1.1378224359952347,2015.163633329904
SampleA other,1753,20.683886,4.791112,58378.1738409,1.0,0.036055872903341904,-0.9259901927241698,2018.7095793043122
SampleA other,819,15.330116,5.8835387,57587.6763703325,1.0,0.11106270358823765,-0.22669416678041723,2016.545315182293
SampleA other,7366,16.722406,6.098005,58703.795771225006,-1.0,0.21069772314245738,-0.44643717374462527,2019.60108356256
SampleA other,40,13.040632,6.514612,,,,0.059897110280938276,
SampleA other,560,21.556488,9.711591,56906.51441032,-1.0,0.6508070628449275,-1.4274043621712533,2014.6803953739084
SampleA other,182,20.798014,2.2232237,56730.283624645,-1.0,0.12375353855206815,-0.7475332735317571,2014.1979017786311
SampleA other,991,21.20828,6.1308117,56875.4210586275,-1.0,0.24092819258757012,-1.104419956812761,2014.5952664165025
SampleA other,281,15.776949,2.0629904,57120.0836697675,-1.0,0.0935448914548283,-0.0016635851448652198,2015.2651161389938
SampleA other,7803,17.715998,3.3339214,57069.5148102175,1.0,0.11754332904954591,-0.38158139102030814,2015.1266661470704
SampleA other,279,16.507732,6.0943785,57421.451439755,1.0,0.21771675532507714,-0.41479276641055746,2016.0902161252704
SampleA other,2756,9.662044,-1.3225763,58224.160672535,1.0,0.05388543267465817,1.1491342564860878,2018.2879142300753
SampleA other,377,12.103639,5.7505574,57980.8166021825,-1.0,0.03817975941586585,0.2548738865735159,2017.6216744755168
SampleA other,405,15.946123,8.75608,58551.696348502504,-1.0,0.14972429349909305,-0.5349912344237573,2019.1846580383367
SampleA other,783,3.4399438,-0.66337615,58221.935567035005,-1.0,0.012483995912051543,2.0082342368338253,2018.2818222232306
SampleA other,655,19.011353,2.5269635,58590.9655819925,1.0,0.17629933201554085,-0.5095420005093806,2019.2921713401574
SampleA other,7656,8.935056,2.0123136,56745.4887123325,-1.0,0.13648889204444323,1.0019459398086312,2014.2395310399247
SampleA other,6194,19.741476,2.5214803,58697.303129285,-1.0,0.12302948202426654,-0.6158131668828183,2019.583307677714
SampleA other,818,17.615902,4.9493833,56889.7112443175,1.0,0.11626661587337542,-0.48971389260259074,2014.634390812642
SampleA other,805,21.094519,3.4382913,56903.375142687495,-1.0,0.11660441679125043,-0.8831924062942031,2014.6718005275495
SampleA other,16,13.5399,3.3373845,57616.585296799996,1.0,0.11996995768204245,0.22837982375717283,2016.6244635093772
SampleA other,7579,16.354948,1.8061428,56790.5837407375,-1.0,0.1889551359115113,-0.0666047578808755,2014.362994498939
SampleA other,390,15.878069,8.078817,57427.810136529995,1.0,0.05842428038803582,-0.4735818041498315,2016.107625288241
SampleA other,7757,6.66226,-0.55103505,58555.7487584775,-1.0,0.07837370764641845,1.5288426198488436,2019.1957529321767
SampleA other,7963,10.602097,-3.0459208,57797.4503201075,1.0,0.1861631443866223,1.142727630790438,2017.1196449558042
SampleA other,7587,15.376554,-1.7807164,56138.0742798475,1.0,0.1883829302500726,0.34892638902653333,2012.5765209578303
SampleA other,7866,9.873957,3.0464952,56900.3684312225,-1.0,0.23558620288811205,0.7861634284138013,2014.6635686001985
SampleA other,5292,18.940567,1.3029307,58707.9825818625,1.0,0.2101468920336773,-0.4061843622729077,2019.6125464253594
SampleA other,7831,20.891706,4.406829,58190.027039187495,1.0,0.05988849107628645,-0.9271558560059883,2018.194461435147
SampleA other,509,16.93518,1.0916936,58558.8890376125,-1.0,0.17055447809289234,-0.09709910924565537,2019.2043505478782
SampleA other,7817,13.453279,-2.6768696,56738.048419862505,1.0,0.24657103532900096,0.6980599098031768,2014.2191606293293
SampleA other,7598,14.543262,2.4980934,56138.503632039996,-1.0,0.22313181568546805,0.14554313355026832,2012.5776964600684
SampleA other,5616,21.165733,0.9449834,56120.148292997495,1.0,0.04259207703531333,-0.7041321199815809,2012.5274422806228
SampleA other,8063,3.3400555,-2.8519511,58158.0910346675,1.0,0.04730884494243963,2.189139885220705,2018.1070254200342
SampleA other,5817,18.022104,9.479807,58620.584830405,-1.0,0.053097856554900486,-0.8933359738071834,2019.3732644227377
Zeltyn EVQ,J000719.90+253128.6,12.566841,-3.6926134,57658.0708909775,1.0,0.17375323176383972,0.9047752779708678,2016.7380448760507
Zeltyn CL-AGN,J000750.51+005815.2,16.532986,4.42347,57284.1082319725,1.0,0.28975552320480347,-0.2915107366229617,2015.7141909157358
Zeltyn CL-AGN,J001103.49+010032.6,5.286042,-1.0331457,58275.30819841,1.0,0.1445426195859909,1.7665754122175317,2018.427948524052
Zeltyn EVQ,J001133.95-000001.1,9.187544,2.631984,56742.1472705725,-1.0,0.24664701521396637,0.9179628998879105,2014.230382670972
Zeltyn CL-AGN,J001333.96+014506.8,6.2607975,-4.583784,57017.429253825,1.0,0.2147577553987503,1.8939538804600617,2014.984063665503
Zeltyn EVQ,J002956.65+010537.2,9.426523,3.2347085,57652.9612646,-1.0,0.29610931873321533,0.8372415546728114,2016.7240554814512
Zeltyn EVQ,J003242.74+003110.9,13.590107,2.8710618,57472.1143018175,-1.0,0.5276572108268738,0.25647925143744665,2016.2289234820466
Zeltyn CL-AGN,J003841.53+000226.7,9.722786,3.5211596,56747.3486414625,-1.0,0.2392680048942566,0.7721832879446544,2014.2446232483574
Zeltyn EVQ,J003849.27-011722.4,19.927412,5.376349,58562.32384877,-1.0,0.15370577573776245,-0.8599239881679998,2019.2137545483095
Zeltyn CL-AGN,J004459.09-010629.3,16.526667,6.4058537,56930.8970309625,-1.0,0.24268364906311035,-0.4412285863816418,2014.7471513510268
Zeltyn CL-AGN,J004616.68+000249.1,11.342975,0.049819212,57295.028808265,1.0,0.10254693776369095,0.7992231709900771,2015.744089824134
Zeltyn CL-AGN,J011536.11+003352.4,15.005259,5.6664133,56754.96933636,1.0,0.4252754747867584,-0.1627257113960644,2014.2654875738808
Zeltyn CL-AGN,J011851.07-010417.3,7.9529104,-2.367199,58572.00643372499,1.0,0.052974633872509,1.4782589597151128,2019.2402640211499
Zeltyn EVQ,J011943.50-010858.5,15.057566,0.32785946,56113.42120699,1.0,0.5197188258171082,0.2353073684645347,2012.509024522902
Zeltyn CL-AGN,J012025.45+142727.9,7.7496986,1.7996728,56120.3205811825,-1.0,0.13910119235515594,1.1913125946529575,2012.527913979966
Zeltyn EVQ,J012150.93+145344.0,9.716601,3.9061491,56945.93719889,-1.0,0.2917770445346832,0.7438317335616421,2014.7883290866257
Zeltyn CL-AGN,J012256.19-000252.6,13.845211,-1.9370002,57847.95372244,1.0,0.2998906075954437,0.5845669668861785,2017.257915735633
Zeltyn CL-AGN,J012416.34+004052.2,11.00916,2.279637,56116.8899633625,-1.0,0.2919730246067047,0.6785575517894783,2012.518521460267
Zeltyn EVQ,J012452.64+000958.9,9.555597,3.5570333,58210.7082112625,-1.0,0.27811622619628906,0.7938874224976022,2018.2510833983915
Zeltyn CL-AGN,J012524.66+001935.9,3.5990667,-0.32816303,57300.270596085,-1.0,0.2047838717699051,1.9595098837578653,2015.7584410570432
Zeltyn EVQ,J012716.17-003557.7,17.893991,5.437176,56758.261595422504,1.0,0.13751475512981415,-0.567416452551956,2014.2745012879466
Zeltyn CL-AGN,J012839.76+003342.5,8.501214,2.2916136,56943.044241899996,-1.0,0.20897521078586578,1.044116288829977,2014.7804086020533
Zeltyn CL-AGN,J012946.72+150457.3,14.752561,1.1647,56947.9429276625,1.0,0.17657609283924103,0.21628418850943085,2014.793820472724
Zeltyn EVQ,J012953.16-003104.3,8.197194,-4.3486643,56760.334876832494,1.0,0.07338476926088333,1.593134895857051,2014.280177623087
Zeltyn CL-AGN,J013309.79-000107.7,9.497199,3.4695048,58393.7805803675,-1.0,0.24714328348636627,0.8090720038705776,2018.7523082282478
Zeltyn CL-AGN,J013944.05-004251.5,7.625928,1.8860226,56118.852531020006,-1.0,0.13878224790096283,1.202836622723971,2012.5238946776728
Zeltyn EVQ,J014022.54+002629.7,6.244611,-0.108312584,57767.610065007495,-1.0,0.11200415343046188,1.556228335550859,2017.0379467898904
Zeltyn CL-AGN,J014128.85+003712.2,7.404045,1.6260122,,,,1.255017026472609,
Zeltyn CL-AGN,J014209.02-005050.0,18.345102,4.7940025,57668.1916870875,1.0,0.13553300499916077,-0.5844594789977453,2016.765754105647
Zeltyn EVQ,J015105.80-003426.4,15.062674,3.875675,56120.53536933,1.0,0.3811589181423187,-0.03503728825313909,2012.5285020378644
Zeltyn CL-AGN,J015108.82+003517.2,8.600437,2.4044976,57852.81583607,-1.0,0.08577588945627213,1.0210394692900784,2017.271227477262
Zeltyn EVQ,J015717.74+004108.4,10.860744,3.1012511,56123.0250199425,-1.0,0.30339664220809937,0.6378101582421466,2012.5353183297536
Zeltyn CL-AGN,J015854.50+001307.3,9.473265,2.7987754,58582.4086986025,-1.0,0.1727333515882492,0.863537995263196,2019.2687438702328
Zeltyn CL-AGN,J015957.64+003310.5,7.6825237,1.2376419,57310.9661515725,-1.0,0.0949351042509079,1.2438370887237395,2015.7877238920535
Zeltyn EVQ,J020428.59-031013.7,11.221195,3.4560533,56767.445743075,-1.0,0.3046359419822693,0.5581785467188523,2014.2996461138262
Zeltyn CL-AGN,J020649.48-041452.7,14.767575,1.3125561,58400.1931599425,-1.0,0.17987801134586334,0.20285472140851135,2018.7698649142847
Zeltyn EVQ,J020719.49-033600.7,13.333651,2.3739119,58400.585615455,-1.0,0.24888905882835388,0.3317317834043463,2018.7709393989185
Zeltyn EVQ,J021122.60-021129.8,11.324475,0.055634145,56770.50608189,1.0,0.10317361354827881,0.8014845719346213,2014.3080248648596
Zeltyn CL-AGN,J022105.64-044101.5,16.595428,2.07775,56126.6207299475,-1.0,0.1998010128736496,-0.12238385291286129,2012.545162847221
Zeltyn EVQ,J022907.77+003755.0,3.8141005,-0.14096518,57224.7354179425,-1.0,0.15307682752609253,1.9138633270174945,2015.5516370101095
Zeltyn EVQ,J023112.11-002056.3,13.556471,-2.1567528,56131.44130534,1.0,0.28810933232307434,0.6434575351037455,2012.5583608633538
Zeltyn EVQ,J023128.98+011250.2,8.229506,2.2003582,56775.542168755,-1.0,0.16231994330883026,1.0907535950210618,2014.3218129192471
Zeltyn CL-AGN,J023427.80+010921.9,5.725849,-0.63466895,56133.1905475425,-1.0,0.0692143440246582,1.6720292300998671,2012.5631500274949
Zeltyn CL-AGN,J023904.10-004410.8,6.478474,0.021949375,57141.118829865,-1.0,0.06914311647415161,1.5121569522399547,2015.3227072686243
Zeltyn CL-AGN,J023958.89-000901.2,18.43629,9.037429,56132.7613226425,-1.0,0.4232597351074219,-0.9202418411700714,2012.5619748737645
Zeltyn CL-AGN,J024508.68+003710.7,19.57372,4.7957807,58595.248051545,1.0,0.31280702352523804,-0.7641240721823083,2019.3038961027926
Zeltyn EVQ,J024712.91-011106.2,11.1057005,-2.0835738,58595.9515297575,1.0,0.228312149643898,0.9960108447942727,2019.3058221211704
Zeltyn CL-AGN,J025515.09+003740.5,9.81169,1.9835229,56780.4794114175,-1.0,0.3464376926422119,0.8760372676162806,2014.3353303529568
Zeltyn EVQ,J073716.39+380202.4,12.645009,0.35313693,57573.196299085,1.0,0.18254096806049347,0.5859168371506026,2016.5056709078303
Zeltyn CL-AGN,J073916.52+315814.3,13.709218,5.3183136,57031.615373994995,-1.0,0.14246760308742523,0.05310788646525687,2015.0229031457768
Zeltyn EVQ,J074147.21+303243.1,11.220015,1.1291586,57031.976791074994,-1.0,0.10316480696201324,0.7351715408845804,2015.0238926518139
Zeltyn EVQ,J074314.98+383829.8,10.80114,3.9557393,57031.4511397975,-1.0,0.7369994521141052,0.5815871795457385,2015.02245349705
Zeltyn EVQ,J074511.98+380911.3,18.650345,4.9301095,57574.6377058725,1.0,0.32008543610572815,-0.6394052932784146,2016.509617264538
Zeltyn CL-AGN,J075225.29+284728.5,8.353112,2.331932,57034.44030397,-1.0,0.15460887551307678,1.062693619371003,2015.0306373825324
Zeltyn EVQ,J075827.30+342457.5,21.932562,7.7372236,57033.865500252505,-1.0,0.42108890414237976,-1.3323254164420435,2015.0290636557222
Zeltyn CL-AGN,J075934.95+322143.3,19.071386,5.150949,57944.5680280475,1.0,0.14589214324951172,-0.7177106868839531,2017.5224312882888
Zeltyn CL-AGN,J080133.29+341737.6,12.308919,2.1952481,57036.412386367505,-1.0,0.15951868891716003,0.49504544734920053,2015.036036649877
Zeltyn EVQ,J080709.93+205901.8,13.86388,3.4908416,56859.89682498,-1.0,0.12772080302238464,0.16937766808647373,2014.552763381191
Zeltyn CL-AGN,J080711.72+194439.7,14.90371,2.9733,57040.091723422505,-1.0,0.24978497624397278,0.05676243828538679,2015.046110125729
Zeltyn CL-AGN,J080717.58+251758.7,19.848787,8.218639,58126.3137605625,-1.0,0.2226008176803589,-1.0644204820857504,2018.0200239851129
Zeltyn CL-AGN,J080803.27+325145.6,7.908549,2.0490565,58307.5006753625,-1.0,0.1334097981452942,1.1491502318694102,2018.516086722416
Zeltyn EVQ,J080832.67+260130.3,9.802511,3.750347,58491.209218445,-1.0,0.25224626064300537,0.7431176891594345,2019.0190533016976
Zeltyn CL-AGN,J080838.73+273252.4,7.0812283,1.4245311,57301.9792535625,-1.0,0.09889314323663712,1.3174985376152923,2015.7631191062628
Zeltyn CL-AGN,J081009.62+211625.8,9.298857,2.6915183,58128.73531698,-1.0,0.1807350516319275,0.897173492148099,2018.0266538452568
Zeltyn EVQ,J081051.52+325251.9,12.757705,-3.6964934,57662.4062080475,1.0,0.21733182668685913,0.8771804800108698,2016.7499143273033
Zeltyn EVQ,J081116.71+320935.4,20.54867,4.9826555,56859.831023122504,-1.0,0.1501307189464569,-0.9207873894117334,2014.5525832255237
Zeltyn EVQ,J081127.88+222045.3,11.738051,3.3722184,58492.2233061725,-1.0,0.4245075583457947,0.4890245553121294,2019.0218297225804
Zeltyn CL-AGN,J081314.19+215550.8,4.178748,-0.5254542,58676.451663417494,-1.0,0.12222945690155029,1.8897971990974547,2019.5262194754757
Zeltyn CL-AGN,J081338.47+215349.9,12.159108,2.7800126,57401.1615798875,-1.0,0.2570831775665283,0.47250008040785674,2016.0346655164612
Zeltyn CL-AGN,J081352.60+243903.6,8.924078,2.3815696,57584.20359218,-1.0,0.18155306577682495,0.975490341019857,2016.5358072338945
Zeltyn EVQ,J081429.24+265241.5,22.356613,6.2129474,57040.02604871,-1.0,0.10562563687562943,-1.2784594180312765,2015.0459303181656
Zeltyn CL-AGN,J081537.56+384303.2,11.658634,-3.6728497,58385.9065496875,1.0,0.17999091744422913,1.0359834558345904,2018.7307503071527
Zeltyn CL-AGN,J082018.50+344141.0,13.520392,2.9711304,57399.5553668625,-1.0,0.31603866815567017,0.2590620171229838,2016.0302679448666
Zeltyn EVQ,J082039.62+391759.1,12.043876,4.859305,57220.1743819775,-1.0,0.5934687256813049,0.33133285009781555,2015.5391495742026
Zeltyn EVQ,J082526.43+274205.8,6.127332,-0.4171366,58494.971609562504,-1.0,0.06264149397611618,1.596833022138603,2019.02935416718
Zeltyn CL-AGN,J082537.64+320443.7,10.67307,-3.328441,58677.694513890005,1.0,0.16182444989681244,1.1538255268381368,2019.52962221462
Zeltyn EVQ,J083000.36+343238.8,11.338992,5.0245695,57041.8984602475,-1.0,1.1738107204437256,0.42177424556631726,2015.0510567015674
Zeltyn EVQ,J083537.26+314209.9,0.9541371,0.5065592,,,,2.2825647046631765,
Zeltyn EVQ,J083542.72+035353.8,21.052832,9.079323,56870.3400765625,-1.0,0.5264168977737427,-1.3057625853191301,2014.5813554457563
Zeltyn CL-AGN,J083716.47+035606.1,17.44925,5.6159196,57775.545758915,-1.0,0.07869706302881241,-0.5160122339401694,2017.0596735357017
Zeltyn EVQ,J083754.66+040007.2,11.273617,-1.3309547,57959.4627684175,1.0,0.16893060505390167,0.9142828918106967,2017.563210864935
Zeltyn EVQ,J084047.47+370701.1,12.852613,1.4111968,57406.7669814825,-1.0,0.24388791620731354,0.4751792005361241,2016.0500122696303
Zeltyn CL-AGN,J084158.34+035851.7,11.531303,-1.2535967,56871.7543575625,1.0,0.24866405129432678,0.8707505861680424,2014.5852275361053
Zeltyn CL-AGN,J084528.72-002723.3,16.270332,8.878396,57318.8302279425,1.0,0.07183259725570679,-0.5916604422272972,2015.809254559733
Zeltyn CL-AGN,J084637.65+000024.5,21.224564,9.353527,56876.14519815,-1.0,0.42809855937957764,-1.3516933402936568,2014.597249002464
Zeltyn CL-AGN,J084924.70+002049.7,14.895369,8.734211,57236.380812137504,1.0,0.3316807448863983,-0.37978998134889497,2015.5835203617728
Zeltyn CL-AGN,J085321.89+010216.7,6.6146507,0.37673825,56876.7042759975,-1.0,0.1990325003862381,1.4652980087034895,2014.598779674189
Zeltyn CL-AGN,J085337.26+014303.6,15.70971,4.7620573,56876.7042759975,1.0,0.235026016831398,-0.19694032309024184,2014.598779674189
Zeltyn CL-AGN,J085512.13+032950.6,21.66938,7.7142262,56875.4210586275,-1.0,0.24259449541568756,-1.2921208765266174,2014.5952664165025
Zeltyn CL-AGN,J090254.12+015429.1,20.208042,5.758733,56878.957233855,1.0,0.07831401377916336,-0.9299878470135223,2014.6049479366325
Zeltyn CL-AGN,J090315.11+010623.1,19.80256,7.9163766,56878.957233855,-1.0,0.5230922102928162,-1.0346967505769489,2014.6049479366325
Zeltyn CL-AGN,J090315.87-000710.1,9.35898,-3.717248,57241.269044655,1.0,0.11227317899465561,1.375389845426893,2015.5969036130184
Zeltyn EVQ,J090457.90+010423.1,17.839148,2.308985,58330.323183085,1.0,0.2569948732852936,-0.3216916036360315,2018.5785713431485
Zeltyn CL-AGN,J090459.92-004206.9,12.343014,1.0026213,56879.3847712,-1.0,0.1521054059267044,0.5806910092002368,2014.606118470089
Zeltyn CL-AGN,J090535.77-004039.9,9.93672,3.1047442,56879.3847712,-1.0,0.21114972233772278,0.7725659669199219,2014.606118470089
Zeltyn CL-AGN,J090550.30+003948.1,5.2140107,-0.96167856,58330.6668691725,-1.0,0.048110127449035645,1.7716700658207796,2018.5795123043738
Zeltyn CL-AGN,J090612.02+014412.0,13.943695,-1.3990697,58330.323183085,1.0,0.24736081063747406,0.5292988778869561,2018.5785713431485
Zeltyn CL-AGN,J090624.60+505549.5,9.585949,3.1991131,57406.291723149996,-1.0,0.37852075695991516,0.8166506257283447,2016.0487110832307
Zeltyn CL-AGN,J090826.74+002137.4,18.99275,6.467412,58513.84733444,1.0,0.2296377569437027,-0.8062580842040692,2019.0810330853935
Zeltyn EVQ,J091156.22-005140.4,11.325816,0.4066517,56881.2264927,-1.0,0.15173764526844025,0.7746148208935094,2014.6111608287474
Zeltyn EVQ,J091445.19+000648.8,16.338037,-0.14984645,58698.578769325,1.0,0.4564135670661926,0.0845018189862735,2019.5868001898016
Zeltyn CL-AGN,J091459.16+050243.4,17.10871,5.1285686,58696.9270048575,1.0,0.3350541591644287,-0.42921770517731106,2019.582277905154
Zeltyn CL-AGN,J091649.41+000031.6,18.95074,6.812999,57969.3324247425,-1.0,0.3620738685131073,-0.8263805853399183,2017.5902325112731
Zeltyn EVQ,J092158.92+034235.7,11.557628,3.0249126,56884.054859929995,-1.0,0.340801864862442,0.541780266903717,2014.6189044761943
Zeltyn CL-AGN,J092313.53+043445.0,13.628645,-1.8531226,58699.00395074001,1.0,0.35008105635643005,0.6098384085540008,2019.5879642730733
Zeltyn CL-AGN,J092629.23-000605.7,17.55703,2.1306562,58335.1492324625,1.0,0.5397806763648987,-0.26691645429592037,2018.5917843462355
Zeltyn EVQ,J092702.31+043308.2,22.531404,7.301298,56883.3638308975,-1.0,0.3645690083503723,-1.3867041079436764,2014.617012541814
Zeltyn CL-AGN,J092739.77+050312.6,21.47213,1.7602388,58515.7775245625,1.0,0.08537372201681137,-0.8108550007257384,2019.0863176579398
Zeltyn EVQ,J092814.62+005631.0,13.066165,-2.2497683,58700.3612145425,1.0,0.2535225450992584,0.7221708080555654,2019.5916802588433
Zeltyn CL-AGN,J092957.88+001508.7,9.462269,2.9270158,56885.10791392501,-1.0,0.27157214283943176,0.8553997856297766,2014.6217875809034
Zeltyn EVQ,J093149.46+014333.5,10.077437,-2.2653172,58335.999946050004,1.0,0.08884049206972122,1.1600745610513032,2018.5941134731006
Zeltyn CL-AGN,J093209.96+040319.9,13.0190525,4.4219074,56884.4159946,-1.0,0.5397083163261414,0.22207485291351484,2014.619893209035
Zeltyn CL-AGN,J093322.83+010120.9,20.296722,7.4533,58335.999946050004,-1.0,0.1188783049583435,-1.0717160735943796,2018.5941134731006
Zeltyn CL-AGN,J093614.70+012105.9,13.537006,7.312562,57974.4064325425,1.0,0.0490567684173584,-0.07327076200902603,2017.6041243875222
Zeltyn CL-AGN,J103723.72+363341.6,9.623942,0.1930349,58519.2124354,-1.0,0.10880662500858307,1.0395306474485155,2019.09572193128
Zeltyn EVQ,J112256.45+435227.7,9.557622,3.3973274,57255.029011495004,-1.0,0.31858816742897034,0.8057275636295959,2015.6345763490624
Zeltyn EVQ,J112518.07+272452.8,10.727456,1.2340789,57805.80174134,-1.0,0.11562047898769379,0.7991729012875808,2017.1425099009994
Zeltyn CL-AGN,J112536.33+303915.9,17.623846,1.2379315,57262.4260471,1.0,0.2645900249481201,-0.20884172636255616,2015.654828328816
Zeltyn CL-AGN,J112825.59+565646.1,3.087648,-0.38026404,56883.002382892504,-1.0,0.19610732793807983,2.0381991205383843,2014.6160229511088
Zeltyn EVQ,J112951.94+233237.3,16.022463,-0.7121037,58718.6122740075,1.0,0.34470489621162415,0.17334035930326622,2019.6416489363655
Zeltyn CL-AGN,J113025.21+304033.7,10.531667,4.376667,56900.5300978325,-1.0,0.3534988760948181,0.5889771419183198,2014.664011219254
Zeltyn CL-AGN,J113118.43+581841.8,9.209209,0.81578535,57244.286988042506,-1.0,0.04806555435061455,1.052809954021919,2015.6051662916975
Zeltyn EVQ,J113200.64+292603.9,14.800619,-2.0620914,56903.30937265,1.0,0.2095491588115692,0.4544654622064529,2014.6716204590007
Zeltyn EVQ,J113311.19+591357.9,3.5468614,-0.21456589,56882.410449345,-1.0,0.17711149156093597,1.9585060450137237,2014.6144023253798
Zeltyn CL-AGN,J113333.82+592152.5,10.723166,-0.8346241,57607.281849097504,1.0,0.16325731575489044,0.957000368684343,2016.5989920577617
Zeltyn CL-AGN,J113457.21+292502.4,11.221392,-1.0789654,58717.8926874625,-1.0,0.06299665570259094,0.9027655209300728,2019.639678815777
Zeltyn EVQ,J115705.84+560749.5,10.354403,1.637649,58704.417246729994,-1.0,0.19938068091869354,0.8230172969416771,2019.6027850697603
Zeltyn EVQ,J121345.97+484419.4,15.920707,3.983371,56899.67515102,1.0,0.5710867047309875,-0.1685995396942062,2014.6616705024503
Zeltyn CL-AGN,J121618.00+515946.1,12.324415,1.2419307,58713.673631905,1.0,0.13986624777317047,0.5652236477734756,2019.6281276711977
Zeltyn EVQ,J122013.56+520206.3,11.888208,5.5870986,56898.392699135,-1.0,2.074770927429199,0.298774554624357,2014.6581593405476
Zeltyn CL-AGN,J132457.29+480241.3,14.432336,1.9219167,57092.998973595,1.0,0.13293156027793884,0.20553561224839262,2015.1909622822586
Zeltyn EVQ,J133244.09+141943.5,11.423174,3.3416493,56938.011096995004,-1.0,0.42199477553367615,0.5373583017208566,2014.7666286023134
Zeltyn EVQ,J135157.54+533839.6,12.450901,-3.4577878,58546.756333815,1.0,0.211447611451149,0.903872408639471,2019.1711330152361
Zeltyn CL-AGN,J135415.55+515925.9,12.500672,3.0783098,56733.3629776625,-1.0,0.2339881956577301,0.3999221069089562,2014.2063325877139
Zeltyn EVQ,J135544.26+531805.2,9.006827,2.389627,56733.346487395,-1.0,0.25578784942626953,0.9627865195449261,2014.206287439822
Zeltyn EVQ,J135704.22+553414.8,13.060647,2.1730857,57272.6592552425,-1.0,0.3238830864429474,0.38688474271862916,2015.6828453257838
Zeltyn CL-AGN,J135726.62+553736.0,8.124115,2.0881727,58180.115032535,-1.0,0.04394359141588211,1.1146786228595946,2018.1673238399317
Zeltyn CL-AGN,J135750.26+614309.0,9.590495,2.2471395,58350.95251081,-1.0,0.22807690501213074,0.8883267588010155,2018.6350513642985
Zeltyn EVQ,J135925.58+612603.8,14.403181,6.6589746,57989.26763642,-1.0,0.7962532043457031,-0.15017287427608764,2017.644812146256
Zeltyn CL-AGN,J140037.13+622132.9,19.024578,3.3113813,58718.481434437505,1.0,0.34333357214927673,-0.5710823333809206,2019.6412907171457
Zeltyn EVQ,J140104.00+633733.2,2.6774511,-3.5581646,58349.9709262525,1.0,0.05600516125559807,2.339626808115692,2018.632363932245
Zeltyn CL-AGN,J140219.42+554556.4,8.427039,2.3740876,58545.807698065,-1.0,0.15826533734798431,1.048687775979816,2019.1685357921012
