name,ra,dec
P6400,340.6134,3.3277466
P6401,340.42353,32.977945
P6404,340.33519,6.8153868
P6405,340.27017,5.7808449
P6406,340.63265,24.158411
P6408,340.28416,22.364506
P6409,340.22276,21.72451
P6411,340.45366,18.401509
P6412,340.56284,17.441938
P6414,340.43924,-0.022963986
P6415,340.52944,-0.663441
P6417,340.61588,-8.5179894
P6418,340.58512,-10.262577
P6419,340.47684,33.388574
P6429,343.216,25.87771
P6430,339.00493,25.124695
P6431,338.96865,24.78422
P6432,339.13514,20.550319
P6433,343.2829,19.850989
P6435,338.90307,17.647759
P6436,343.26026,17.338458
P6437,339.01445,12.226055
P6438,343.37577,-2.8253724
P6443,339.18604,4.8201897
P6446,338.91711,4.0410448
P6447,339.13163,3.6216591
P6448,339.02506,2.4541792
P6449,338.9838,1.8390476
P6450,339.26224,1.188971
P6451,339.20065,1.190027
P6452,343.20921,23.48529
P6453,343.13084,29.727648
P6454,343.44736,6.5717129
P6455,339.0179,5.5968211
P6457,339.30745,23.394373
P6458,339.11728,23.221223
P6460,339.08209,18.35669
P6461,339.25437,0.71711024
P6462,338.91055,0.35273201
P6464,339.06157,-0.21166077
P6465,341.8172,1.2318223
P6467,337.77726,30.96051
P6472,337.75279,29.109231
P6473,337.63427,21.188794
P6475,337.94585,17.480335
P6476,341.77956,15.05325
P6477,337.93546,-2.1003793
P6482,337.83505,4.4335757
P6483,337.59695,4.4136639
P6485,341.81093,2.0687988
P6486,337.87612,1.9230981
P6487,341.93482,16.547495
P6488,337.76526,7.5753258
P6491,337.80266,6.9367537
P6493,341.82094,24.270402
P6494,341.96607,22.700124
P6495,341.60095,22.616468
P6496,341.65139,22.218408
P6499,341.83929,21.979422
P6500,337.88609,15.766952
P6501,341.70521,0.75581385
P6503,337.74556,-0.015259434
P6504,341.92356,0.91598399
P6507,337.79684,0.11767972
P6511,339.22113,0.14222
P6512,343.41291,-0.413168
P6513,343.38084,0.80708478
P6519,343.2713,14.064214
P6520,338.97452,14.468206
P6521,343.5004,14.719957
P6522,343.04899,14.690108
P6523,339.32045,14.40911
P6524,339.31947,14.368621
P6525,343.31046,-8.483263
P6526,338.88784,-8.2227802
P6527,338.99368,-9.4699329
P6528,338.96836,30.306111
P6529,343.2807,19.709614
P6530,343.28661,17.84712
P6531,343.19015,18.029917
P6532,343.28607,5.0837012
P6533,339.31681,33.09656
P6535,343.46573,6.0235888
P6536,343.0375,13.594914
P6537,338.92362,13.155484
P6539,339.03201,13.732054
P6541,343.45943,13.081695
P6542,343.20398,-9.7816287
P6543,342.65303,0.133188
P6547,339.76596,30.629447
P6549,342.76781,27.868517
P6550,342.56442,27.769433
P6554,339.67936,25.187722
P6556,342.96506,25.784195
P6557,342.66739,24.881748
P6559,339.76688,20.469318
P6561,342.72622,-8.0777338
P6563,339.44463,-1.287529
P6564,342.84003,-1.8583506
P6566,342.68379,19.165689
P6567,342.9151,18.320473
P6568,342.51748,4.7099096
P6569,339.39028,4.2177964
P6570,342.9487,12.538893
P6571,339.61922,9.4864134
P6575,342.51763,4.1287538
P6577,339.58878,3.9696035
P6580,342.76416,17.513196
P6582,339.68534,32.630596
P6585,342.63819,6.0027238
P6586,339.407,18.763158
P6590,341.89131,-8.719877
P6591,341.73156,-8.7161592
P6592,337.54214,-9.679362
P6593,341.94367,-10.335162
P6594,341.95551,14.022835
P6595,341.91029,14.919934
P6596,341.59809,13.05998
P6597,341.82596,12.716194
P6598,337.79593,12.881258
P6599,337.78783,-8.1501615
P6600,337.54364,-8.1716271
P6601,337.50157,-9.7728157
P6602,341.90619,26.737481
P6603,341.95883,-9.2842797
P6604,339.42098,16.669681
P6605,339.71453,0.739684
P6606,339.75914,-0.31214099
P6608,342.70878,-1.068545
P6609,339.59693,-0.952284
P6610,342.56497,-8.6612016
P6611,339.7306,-8.432569
P6612,339.47419,-9.2860628
P6613,342.72728,-10.013666
P6614,342.53564,-10.071049
P6615,339.46188,-9.7917095
P6616,342.6714,14.123099
P6617,339.45019,14.664984
P6618,339.55117,12.440052
P6619,342.6581,14.72702
P6620,342.6056,14.331151
P6621,342.91865,13.031748
P6623,342.71547,-8.9157943
P6625,342.69351,14.784097
P6626,339.50808,-9.2546749
P6629,344.37759,-0.34258953
P6630,341.4655,12.96677
P6632,344.06734,33.862703
P6634,344.15355,31.412895
P6636,344.28392,29.327267
P6637,344.01408,27.535975
P6639,344.18448,26.022268
P6640,341.49169,20.390222
P6641,344.27427,20.065269
P6643,341.30095,18.351378
P6645,344.26365,15.342545
P6647,341.28166,-2.6019707
P6649,344.03139,19.674628
P6651,344.23583,5.105381
P6652,343.98782,4.0220562
P6658,341.35492,3.5813366
P6659,344.29006,2.4255677
P6660,344.19228,2.0073943
P6661,341.34785,1.878697
P6662,341.3445,2.062203
P6663,341.25315,1.13017
P6668,344.17034,7.15265
P6672,341.37368,6.7736724
P6674,344.32349,24.647293
P6677,344.3924,23.801147
P6678,344.17262,23.65074
P6679,344.25333,23.022617
P6681,341.45196,19.556546
P6684,341.19395,-0.15639502
P6687,341.09723,0.923591
P6688,344.23126,0.42879183
P6690,344.18514,-0.841365
P6691,344.40623,-8.4098141
P6692,344.36606,-8.5023254
P6693,344.01437,-9.2873984
P6694,344.1428,-10.097186
P6695,344.07445,-10.135899
P6696,341.44645,-9.8188443
P6698,344.22512,-10.596665
P6699,344.07285,14.549356
P6700,344.12531,14.172418
P6701,344.40922,13.679299
P6702,341.38888,14.865515
P6703,341.51612,13.640057
P6704,341.42229,13.547122
P6705,344.04926,14.849887
P6706,344.33945,13.568385
P6707,341.52269,-9.3236435
P6708,344.23264,17.061134
P6709,344.16319,26.312115
P6710,344.34779,12.885287
P6711,344.06806,12.815908
P6712,343.80176,28.041516
P6714,343.60706,23.511018
P6719,340.85042,28.255948
P6721,343.64574,28.430564
P6723,343.59016,27.068001
P6724,340.64302,30.62
P6725,340.78494,29.416847
P6727,343.70182,26.318058
P6729,343.81325,26.07237
P6730,343.52874,25.87288
P6732,340.90492,24.587905
P6733,343.67619,24.792932
P6735,343.83909,18.179484
P6736,343.97988,17.82232
P6737,343.72146,17.792731
P6738,343.79218,-8.2095588
P6745,343.74107,4.7817229
P6746,340.97987,4.7768085
P6750,343.79594,1.528056
P6751,340.73573,1.0877961
P6753,340.75887,1.767541
P6754,340.66336,1.301616
P6757,344.68002,5.0781975
P6758,344.63374,1.1433219
P6759,344.90797,3.1598416
P6761,344.5242,-0.62128601
P6762,344.48843,-0.43565599
P6764,344.6553,27.753799
P6765,344.67086,20.576914
P6767,344.92018,18.368845
P6768,344.83452,16.127914
P6769,344.78329,-2.2647973
P6772,344.77359,19.439048
P6773,344.86656,10.550798
P6776,344.56492,6.6066612
P6778,344.54174,-1.254503
P6780,344.89872,14.862762
P6781,344.80852,14.41876
P6782,344.71643,13.096794
P6783,344.55091,-8.6138142
P6784,344.90155,-9.0000717
P6785,344.60782,-8.9972274
P6786,344.46464,27.778261
P6788,344.66064,29.703811
P6789,344.70922,29.579742
P6790,344.50956,18.879111
P6791,344.47054,18.913611
P6792,344.59269,5.6801575
P6793,344.7046,27.089825
P6794,344.90623,27.436858
P6796,344.81917,22.236149
P6798,344.58301,21.944783
P6800,344.77674,-8.374862
P6801,344.65195,-10.477215
P6802,344.52245,-10.617162
P6803,340.18213,29.521121
P6805,342.10266,0.15577584
P6806,339.8726,-0.41851689
P6808,342.11241,-0.897378
P6809,339.80431,-9.7492975
P6810,342.46804,28.498408
P6811,339.97678,27.409286
P6812,342.09811,27.077216
P6813,342.35038,32.321281
P6815,339.80638,29.803182
P6816,342.15175,28.882087
P6817,342.42824,27.332378
P6818,339.87758,26.820356
P6820,340.02187,26.108023
P6823,340.16852,25.350277
P6824,340.05009,25.332234
P6827,339.84893,18.049263
P6828,342.2637,-8.1449412
P6829,339.87676,-1.2606308
P6830,339.8533,-1.3209966
P6833,340.00415,5.490924
P6834,342.28655,4.3648093
P6835,342.36452,-2.8787783
P6836,342.30771,11.547349
P6837,342.44769,4.6054926
P6838,342.06967,4.5303991
P6839,340.13633,3.6676498
P6841,340.03,3.303671
P6843,342.38774,1.082171
P6844,342.41745,2.1591579
P6846,342.06077,1.4132046
P6847,342.40384,23.311217
P6849,340.82688,32.76678
P6851,340.82749,7.176162
P6854,341.05136,24.01944
P6855,340.70387,23.60244
P6856,340.77654,23.585107
P6861,343.71761,0.77538056
P6863,340.66904,-0.728943
P6865,341.07541,-1.203476
P6866,343.79324,-9.1319845
P6867,340.76518,-9.0886974
P6868,343.57243,-10.012117
P6869,343.84833,14.126688
P6870,343.80285,14.215182
P6871,343.95925,12.848599
P6872,341.04241,14.36672
P6873,343.84285,14.367956
P6874,341.06129,12.894968
P6875,340.89291,-8.7641505
P6876,343.85692,-9.3597311
P6877,343.76792,-9.9417817
P6879,342.28424,32.970057
P6881,342.13985,5.6616443
P6883,342.34955,-0.42383002
P6884,342.26384,-0.4926053
P6886,339.90716,23.896505
P6887,339.94939,22.684948
P6890,340.07405,19.429561
P6891,339.86221,18.624706
P6892,342.11728,20.187502
P6896,340.11811,0.78032804
P6898,340.12024,-1.113869
P6899,342.35645,-0.883642
P6900,340.06188,-0.998003
P6901,342.44909,-8.3149972
P6902,342.32032,-8.7853948
P6903,340.05588,-8.6079732
P6905,342.12281,14.738345
P6906,342.37914,14.337585
P6908,342.4373,13.519302
P6910,342.0604,14.53446
P6911,339.89288,13.748441
P6912,340.13096,14.404033
P6913,342.40286,13.344006
P6914,342.03526,13.341059
P6915,340.17048,-7.8636601
P6916,342.07298,-10.263098
P6917,342.04064,23.433079
P6918,349.84672,1.1561193
P6919,346.32078,1.1482699
P6920,346.06709,0.31294198
P6921,346.18442,-0.13749101
P6922,346.23358,0.12011099
P6923,346.34898,-0.37389599
P6928,349.90683,-1.143372
P6929,349.94256,28.700824
P6930,349.91646,28.575622
P6933,346.26262,31.921314
P6934,346.02145,31.803824
P6936,346.38692,31.032337
P6937,346.07724,31.004796
P6938,350.02781,31.072434
P6939,346.16523,29.69945
P6940,346.35174,28.813011
P6942,349.7977,31.304451
P6943,346.02096,30.804869
P6947,350.00203,22.333808
P6949,346.07215,-8.2795204
P6950,349.87013,4.8309297
P6951,349.68759,4.4613715
P6954,346.28151,3.8352482
P6957,349.97886,3.5351962
P6959,349.80413,2.779523
P6960,345.9935,2.6580203
P6961,349.97986,1.8418411
P6962,349.88252,24.347083
P6963,345.98962,25.011205
P6964,346.09346,27.067921
P6965,346.23441,24.943594
P6967,346.0902,22.785844
P6969,349.86971,8.285204
P6970,346.09166,6.2594418
P6971,349.85117,6.0937128
P6974,349.9201,24.746196
P6976,346.35293,0.606905
P6977,346.38441,-9.7277882
P6978,346.21817,-9.7370307
P6979,346.3818,15.213132
P6980,346.37946,15.245879
P6983,346.11088,12.976303
P6984,346.12005,14.882226
P6985,346.11287,-10.388503
P6986,346.30073,15.002215
P6988,346.23476,13.7423
P6990,346.33496,13.265309
P6991,349.90435,29.778083
P6994,345.99356,33.240065
P6998,349.98362,26.397163
P7000,349.94482,20.825943
P7001,350.08428,11.625332
P7003,349.97719,25.046491
P7004,350.00359,24.58643
P7007,346.03753,23.340504
P7008,349.80236,19.385052
P7010,346.13259,6.6253148
P7012,350.02056,6.8945534
P7013,349.77634,27.575798
P7015,350.03852,-10.589647
P7016,346.16909,-8.3724535
P7017,352.41245,-3.3376092
P7018,349.27844,5.1903969
P7020,345.84055,1.182338
P7022,349.40356,-0.23771901
P7023,345.59267,-0.3675219
P7025,345.66106,0.888496
P7026,349.34826,28.920029
P7028,349.22941,34.599924
P7030,352.42001,34.418085
P7032,352.3645,33.738109
P7033,349.23356,31.927186
P7034,349.55137,29.68155
P7035,345.78331,29.095189
P7036,349.2177,29.091161
P7037,352.4864,27.193277
P7038,352.42714,26.755931
P7039,352.38164,23.011499
P7040,349.51813,22.717233
P7043,345.7799,20.319302
P7044,349.6111,-1.4930142
P7045,349.24467,-1.9836719
P7047,345.71949,18.207742
P7048,345.68555,10.609468
P7049,352.4713,9.2995085
P7050,345.79915,5.3317809
P7051,352.38406,4.6345805
P7052,349.32602,4.0627241
P7054,345.78863,12.83098
P7055,345.91357,5.8198897
P7061,345.51157,2.528464
P7062,345.58052,1.9744791
P7063,345.52073,1.7302089
P7066,349.42211,19.929934
P7067,349.20903,20.130375
P7068,349.29966,18.391758
P7069,349.21407,18.384484
P7070,349.38342,19.297281
P7071,349.4258,19.356748
P7072,345.78034,25.750985
P7073,349.66103,17.796499
P7074,349.52491,18.451878
P7075,345.74974,24.744975
P7076,345.67558,23.470597
P7078,352.29272,8.3502291
P7081,349.33172,-0.53667497
P7082,349.29914,-0.60102
P7083,345.48102,-0.588234
P7084,349.25858,24.705777
P7091,349.42751,0.093087013
P7094,349.58808,0.49352701
P7095,345.48147,-1.113618
P7096,345.89433,-8.4965412
P7098,345.54779,-9.3773675
P7099,349.3522,-10.752631
P7101,345.57018,13.956528
P7102,349.53508,13.821129
P7103,345.84782,-10.043163
P7104,349.4735,14.75843
P7105,349.20996,14.722009
P7106,345.71189,14.534234
P7107,345.59247,14.16506
P7109,349.34899,13.984785
P7110,345.70365,13.764849
P7111,349.23972,13.527667
P7112,349.58785,32.394306
P7113,349.65375,30.810239
P7114,345.80299,17.512901
P7115,345.80907,17.034062
P7116,352.39763,8.8790203
P7117,349.2115,12.535975
P7119,349.35885,-8.8418379
P7120,352.43189,14.976424
P7122,346.72396,-3.052452
P7124,351.03488,0.35527921
P7125,348.18124,0.31024444
P7126,348.21204,0.28862402
P7128,348.2043,-0.424545
P7129,347.88013,-0.478506
P7130,346.44029,-0.60239017
P7131,351.10088,0.14853945
P7132,347.97044,-0.22641999
P7133,346.72495,-0.26823102
P7134,346.77207,0.798359
P7137,346.48122,0.99619
P7140,350.99503,-0.18276706
P7144,348.22877,-1.2723941
P7145,347.93893,-1.2770558
P7146,346.82493,31.417559
P7147,347.92822,31.253729
P7149,347.96418,29.773072
P7150,348.27127,29.140275
P7153,347.85228,30.66865
P7155,346.57832,27.062624
P7157,348.2198,20.973993
P7159,346.79767,19.889821
P7160,346.46565,18.489177
P7161,347.96978,18.258706
P7163,351.01448,19.951991
P7165,351.27249,22.25398
P7166,347.53312,-3.1088068
P7167,345.1376,19.772134
P7168,347.75708,18.462405
P7169,350.78021,1.189177
P7174,347.40687,-0.57487645
P7175,347.44229,0.013581997
P7176,350.97934,-0.25206002
P7178,350.63172,-0.256366
P7179,347.41837,-0.80569526
P7180,350.80085,1.1623867
P7181,350.76974,1.138712
P7183,345.09191,0.716739
P7184,350.86668,0.34248285
P7185,350.74996,-0.899804
P7189,345.43912,32.799157
P7190,345.24847,32.9541
P7191,350.77342,33.166752
P7195,345.07532,30.303611
P7199,350.84727,29.429864
P7200,350.8249,28.466655
P7201,347.42303,30.040103
P7203,345.34498,20.559144
P7204,345.05442,19.96518
P7205,347.37315,19.927536
P7206,345.20325,19.721312
P7207,347.59442,19.548145
P7208,347.54242,-8.3293372
P7210,345.25538,-2.200006
P7212,345.17669,-3.4034166
P7213,350.73042,20.375789
P7214,345.16482,19.33442
P7215,347.38514,19.340754
P7217,345.43969,18.652396
P7219,350.7398,22.591363
P7220,350.75846,21.738561
P7221,350.68667,20.869237
P7222,345.45925,17.138672
P7225,350.93832,9.1392145
P7226,345.1664,5.186553
P7227,345.37467,4.732334
P7229,345.28323,-1.9679644
P7231,350.74751,11.553252
P7233,350.89788,4.4169661
P7234,350.88924,2.8718677
P7235,347.73355,1.323126
P7236,347.64117,16.137926
P7238,347.45682,2.7774153
P7239,350.91215,23.53219
P7242,350.62627,24.131471
P7243,350.77068,23.454314
P7246,347.43519,21.803765
P7248,350.73605,18.971269
P7249,350.60368,18.116114
P7252,345.05594,7.880603
P7253,350.69076,7.8328082
P7254,345.27415,24.22915
P7255,347.38704,26.588321
P7256,351.07957,20.939832
P7258,346.6157,17.656264
P7264,346.5568,4.8883189
P7265,351.17208,4.1808831
P7266,346.85974,4.1072074
P7272,351.20596,2.4618454
P7273,346.791,2.4652477
P7274,348.2609,2.109457
P7275,346.48236,1.9809664
P7276,346.87924,1.1653857
P7277,348.25249,17.913171
P7278,351.38774,16.931926
P7280,347.8363,24.859508
P7281,351.32118,24.636842
P7282,348.00546,23.278443
P7283,346.64467,22.229957
P7284,346.88013,25.764114
P7287,351.18734,17.121369
P7289,351.13764,15.443791
P7293,351.17728,13.271333
P7294,346.69867,21.724643
P7296,351.12525,6.7413456
P7298,351.1983,6.8872262
P7299,346.83396,5.8847818
P7300,346.84685,0.28558127
P7302,345.03032,0.29420099
P7304,347.63442,-1.020878
P7305,347.52336,-8.5765751
P7306,347.73129,-9.018802
P7307,345.28498,-8.8135704
P7308,345.18896,-8.9937161
P7309,345.35237,-9.6534467
P7310,345.19528,14.329395
P7311,345.37419,13.374462
P7312,345.36195,13.334349
P7314,350.88173,15.591426
P7315,345.07932,13.379062
P7316,350.64859,-9.743916
P7317,350.98005,-10.664375
P7318,350.56137,-10.623663
P7319,347.79705,15.117354
P7320,345.16715,14.453748
P7322,345.03305,-8.3389007
P7323,345.03007,-9.8394699
P7324,345.01861,-9.9091084
P7325,347.54741,32.630241
P7326,350.59397,27.865309
P7328,350.91221,33.943342
P7329,347.60775,34.194778
P7330,347.57338,27.806387
P7331,347.5486,29.126566
P7332,350.60533,29.953997
P7334,347.37258,-9.2086073
P7335,350.83949,-9.6842537
P7336,350.83308,-9.6213113
P7338,346.86404,-0.55377663
P7339,348.2306,24.553167
P7340,348.08512,24.613373
P7341,348.24611,27.288245
P7343,351.3321,27.214199
P7344,348.04364,24.172926
P7345,351.35635,0.193575
P7346,351.35552,0.064480995
P7347,347.84501,-0.960378
P7348,346.55384,-0.98684097
P7349,346.5591,-1.006792
P7350,348.14917,-8.5273325
P7351,348.16681,-8.6554956
P7352,348.07017,-10.236196
P7354,347.82073,-10.647124
P7355,347.95536,14.86796
P7356,348.03172,14.037038
P7357,351.12048,14.782974
P7358,348.06988,14.623108
P7359,346.79679,-8.4542529
P7360,346.84539,-8.7430117
P7361,346.82698,-8.8749273
P7362,346.47968,-9.6306722
P7363,351.01106,31.339219
P7364,347.984,27.369688
P7365,346.64198,27.201007
P7366,351.14269,9.8751673
P7367,346.6985,33.574022
P7368,346.53392,34.271773
P7371,347.88961,29.194203
P7372,346.72031,29.548164
P7373,351.31369,-9.7747703
P7374,351.3832,-8.7754072
P7375,351.18427,-8.8301226
P7377,351.79495,0.28435998
P7379,346.94012,19.022348
P7380,347.19189,19.194325
P7381,351.79822,1.246397
P7382,347.30814,1.3113279
P7383,348.69373,-0.12152901
P7385,351.66672,-0.511505
P7386,346.96626,-0.504529
P7387,348.54813,-0.36357284
P7389,348.28776,-0.658122
P7393,348.2905,0.44270435
P7394,351.65509,-1.2430824
P7395,347.27537,-1.1212762
P7397,347.28196,13.29784
P7398,348.40166,29.987668
P7400,351.70132,29.092191
P7402,351.45588,28.572586
P7403,347.04939,27.716706
P7404,348.66625,31.47113
P7406,348.69397,31.043179
P7407,347.24662,30.858993
P7409,347.28604,30.154223
P7411,348.35994,26.482215
P7413,351.45792,22.910776
P7414,351.65931,22.100261
P7415,351.44593,21.152756
P7418,351.7082,19.842974
P7419,347.05824,19.505481
P7421,348.33489,-1.406972
P7422,351.64669,-1.9167807
P7423,348.65059,-1.8871656
P7424,347.3519,-2.3796623
P7429,351.81091,10.509431
P7432,351.72625,9.1365537
P7433,351.54296,8.7103529
P7434,347.14148,5.3582748
P7436,351.70752,4.5856974
P7437,351.707,4.227029
P7439,348.67925,12.486317
P7441,347.11763,8.8559396
P7442,351.72408,-2.0371514
P7443,348.30441,-2.4859313
P7444,351.57126,5.1905206
P7446,347.30706,5.0125589
P7448,347.2615,4.6135971
P7450,351.52096,3.9841931
P7452,348.7189,2.0048502
P7453,351.4715,18.183161
P7454,347.17655,17.803963
P7455,347.04755,17.877257
P7456,348.35203,3.5949435
P7457,351.67744,23.740057
P7460,351.60758,11.929451
P7461,348.33636,21.07701
P7462,351.70501,15.785748
P7465,351.42653,7.5563268
P7474,351.68412,24.896113
P7475,348.63966,23.038495
P7476,347.20382,25.729279
P7478,348.38011,26.461379
P7482,346.9252,0.45428519
P7483,348.54759,-1.053827
P7484,347.17727,-9.0495378
P7485,348.58041,-9.5541627
P7486,347.21131,-9.5010052
P7487,347.06661,-9.4870608
P7488,346.93402,-9.8997569
P7489,348.62161,-10.804074
P7490,347.16492,-10.712238
P7491,351.78874,15.507811
P7492,348.43043,13.175154
P7493,351.43016,14.669685
P7494,351.63103,13.597415
P7495,351.77973,-10.612382
P7496,347.07869,-9.3031815
P7497,347.19,-9.1899932
P7498,347.27903,-10.143698
P7500,347.20075,-10.561596
P7501,348.68636,-1.2651618
P7503,351.60353,13.701787
P7505,351.68816,31.82829
P7506,348.43806,32.23409
P7507,347.06553,32.439728
P7509,347.26983,33.692255
P7510,347.21492,34.417027
P7512,348.36178,33.451395
P7513,351.40806,29.190964
P7514,346.93988,29.873546
P7515,351.67953,-9.9910773
P7516,352.2395,33.85257
P7517,351.92216,30.260965
P7518,351.93385,22.45506
P7519,352.17251,22.813338
P7520,352.00613,0.28472599
P7521,352.11873,-0.642101
P7525,352.04583,29.308587
P7528,351.94575,34.951233
P7529,351.83875,32.508098
P7533,352.17571,29.912571
P7534,351.97861,29.835968
P7535,352.1758,27.60446
P7536,351.99316,26.394072
P7537,352.25585,19.574914
P7538,352.00399,21.810708
P7539,352.04008,10.81185
P7540,352.23591,8.8971585
P7542,352.00558,3.7327512
P7548,351.8396,6.0100264
P7549,352.05087,4.0335142
P7550,351.91032,3.3275806
P7551,351.89442,3.3924816
P7554,351.97297,7.5725624
P7555,352.02284,6.8552954
P7558,352.25358,14.251259
P7559,352.0023,13.586933
P7560,352.17335,13.761074
P7561,352.00861,26.082766
P7562,352.2278,10.343856
P7564,352.03181,14.701805
P7565,351.9809,-9.4766869
P7566,352.06837,-10.89597
P7567,351.99986,-10.907185
P7569,348.84237,-1.652574
P7570,350.40768,1.1913839
P7573,348.82116,18.470706
P7575,348.90057,0.23289421
P7576,348.77721,0.33408
P7577,350.48189,-0.52633323
P7580,349.10582,-0.373741
P7583,350.39541,0.92018054
P7586,350.12398,-10.640839
P7587,348.87624,-8.547038
P7594,348.85075,33.912789
P7595,349.08443,30.949053
P7596,350.23455,29.679227
P7600,348.9259,30.775715
P7602,350.19553,22.445531
P7603,350.43353,26.794101
P7604,350.26949,-8.4270308
P7605,350.39268,19.871339
P7606,350.52641,21.342912
P7607,350.51087,21.232373
P7611,348.89522,5.3877138
P7612,348.77182,12.180638
P7613,349.04416,10.48438
P7614,350.43104,10.3011
P7615,350.12591,-1.6633583
P7617,350.18689,5.2305414
P7618,348.94772,4.8063677
P7619,349.02907,4.6118022
P7622,350.1462,23.487648
P7623,350.33563,25.441741
P7625,348.86975,24.073055
P7626,350.24958,19.271694
P7627,350.19492,18.490472
P7628,349.1464,19.278908
P7629,350.38993,18.580569
P7631,348.95662,7.0608228
P7632,348.90219,7.1556243
P7633,350.19281,6.3996359
P7634,348.88711,6.3523801
P7636,350.54413,6.8606011
P7637,348.86813,6.9001637
P7638,349.14584,-0.47827
P7639,349.0111,27.345047
P7643,348.73781,14.556914
P7644,350.54917,15.450023
P7646,350.43009,15.096916
P7647,350.15735,14.665597
P7648,350.35184,13.825036
P7649,349.04661,-9.2733402
P7650,349.0122,-10.604251
P7651,349.11772,15.245327
P7652,350.23632,14.913874
P7654,350.52089,-10.850401
P7655,355.04358,0.17356972
P7656,355.03372,-0.61434948
P7657,355.08692,0.93326498
P7658,355.04131,0.93886401
P7659,355.07856,-1.174243
P7661,355.08261,-0.98565
P7663,355.08961,28.598617
P7664,354.95732,34.101163
P7665,354.87649,31.553762
P7667,355.02797,29.824632
P7669,355.01455,19.118231
P7670,355.11661,21.991922
P7671,354.91219,22.111163
P7672,354.9004,11.176252
P7673,355.20424,10.408073
P7675,355.16416,25.480043
P7677,355.07205,24.46627
P7678,355.04935,6.8952101
P7679,355.21051,1.109853
P7680,354.92729,14.384812
P7681,355.18612,15.437743
P7682,355.10427,15.45576
P7683,355.19394,14.897514
P7684,355.04137,-9.1559322
P7685,354.92836,14.250268
P7686,354.92665,-9.2666881
P7687,355.00875,28.448248
P7690,354.89112,-9.3495887
P7692,356.39928,-1.1388499
P7693,356.62559,1.174998
P7695,356.52612,30.972037
P7696,356.57714,30.469465
P7702,356.5485,22.87528
P7703,356.49397,22.452532
P7706,356.52158,-1.4501247
P7709,356.46582,11.422749
P7712,356.37146,24.756347
P7715,356.63963,5.1539416
P7716,356.39076,33.476133
P7718,356.40418,15.40665
P7719,356.42612,-9.2484618
P7721,356.4664,15.546193
P7722,356.53938,15.154345
P7723,356.50555,-10.263641
P7724,356.41608,3.4208591
P7725,356.40534,3.4956561
P7726,356.51367,15.287908
P7727,356.48796,16.041241
P7729,356.96024,11.269743
P7730,356.7755,10.832103
P7734,356.8554,-1.1121427
P7735,357.04139,30.873335
P7738,356.91794,33.042375
P7739,356.76855,28.597635
P7742,357.09909,27.02817
P7743,356.90633,20.966888
P7744,356.81333,-3.185194
P7745,357.01225,21.688768
P7746,356.85682,11.307721
P7747,357.08664,-3.0014242
P7750,356.86972,24.462707
P7751,356.8381,24.103509
P7752,356.91379,25.179482
P7753,356.83814,24.661705
P7756,357.00379,6.4924406
P7759,356.97775,32.895752
P7761,357.06838,14.234217
P7762,357.12767,13.811231
P7763,356.79462,-9.9498225
P7764,356.90193,-10.501579
P7765,357.00803,29.404504
P7766,356.84613,-2.1678065
P7767,357.10879,-8.7991209
P7772,354.27234,0.83412147
P7773,354.21121,0.67846812
P7774,354.11158,-0.13433301
P7776,354.31246,32.733397
P7778,354.42419,26.693203
P7779,354.31873,20.842095
P7780,354.33058,19.179542
P7782,354.17168,17.547083
P7784,354.30023,25.037318
P7787,354.43286,23.712671
P7791,354.28212,8.855695
P7792,354.37366,6.24696
P7793,354.31561,25.124581
P7795,354.14775,29.956434
P7796,354.12961,29.565469
P7797,354.41062,1.1678645
P7798,354.30694,0.936338
P7799,354.37185,-9.0725417
P7800,354.14046,-9.4380469
P7801,354.26546,-10.751322
P7802,354.12525,15.527288
P7803,354.13939,-9.362487
P7804,354.46064,-10.976573
P7807,354.27461,-9.6182366
P7810,356.16679,-0.542136
P7811,356.16248,-0.434655
P7815,356.2518,-0.99335199
P7817,356.30406,32.05925
P7819,356.31728,21.861464
P7820,356.19269,27.691426
P7822,356.28234,20.389222
P7825,356.22055,10.844946
P7826,356.17773,1.8080116
P7831,356.33337,25.663833
P7832,356.24745,25.19419
P7833,356.06286,32.787021
P7834,356.10777,-10.793985
P7835,356.12009,13.829461
P7836,356.16553,27.422694
P7837,356.13787,26.010795
P7838,356.36858,22.659628
P7839,356.29524,12.311144
P7840,356.23883,-10.65828
P7841,357.38654,-0.612732
P7844,357.47748,-1.165239
P7845,357.36029,0.64060869
P7846,357.16692,1.13153
P7847,357.48212,30.494485
P7848,357.3939,22.945063
P7849,357.48237,27.783469
P7850,357.14869,26.464523
P7852,357.17631,19.749577
P7855,357.23963,22.634374
P7856,357.36886,21.782396
P7859,357.2425,-2.6503743
P7860,357.21181,24.193001
P7861,357.32329,5.3124795
P7862,357.28873,4.6410577
P7863,357.16185,6.7968389
P7864,357.46036,25.302578
P7866,357.23671,15.780751
P7867,357.13502,15.855105
P7868,357.21875,-9.2335548
P7870,357.24048,13.971384
P7871,357.29635,-8.9412234
P7872,357.3137,-11.047207
P7873,357.24821,-1.8743221
P7875,357.21796,31.890837
P7876,357.33178,14.55957
P7877,355.83964,1.3788195
P7878,355.91552,2.7510828
P7879,355.76768,-0.56417249
P7881,355.7182,-0.654238
P7882,355.62277,-0.79212228
P7883,355.79177,0.54761756
