name,RA,DECL,slitwidth,exptime,nexp,binspect,binspat,slitangle,airmass_max,mag,magsystem,magfilter,channel,wrange,Note,Comment
P4869,17:30:52.7,+60:25:17,SET 1.3,SNR 7,2,3,2,PA,2.0,17.9,AB,r,I,8367:8447,T1 backup,"backup; T1; z=0.730; r=17.9; line Hb at 8407 A (I); trend flat/unknown; last spectrum 26.0 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 354-51792-113; WHY: M 1.60 (W1 light curve near literature CLAGNs, kNN score 0.24) + P 0.31 (W1 flux now 0.88x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 26.0 yr ago), x B 1.00 (r = 17.9) = 1.91; = priority 1.909; oct27: x1.0 for moon 96 deg = 1.909; 9 min on source + 5 overhead -> 8.181 per hour (ranking key)"
P16584,08:00:37.6,+46:12:58,SET 1.3,SNR 7,2,3,2,PA,2.0,17.87,AB,r,I,8090:8170,T1 backup,"backup; T1; z=0.239; r=17.9; line Ha at 8130 A (I); trend flat/unknown; last spectrum 12.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7379-56713-536; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.60 (W1 flux in 2024 1.28x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 12.5 yr ago), x B 1.00 (r = 17.9) = 2.07; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.768; oct27: x1.0 for moon 79 deg = 1.768; 8 min on source + 5 overhead -> 8.16 per hour (ranking key)"
P6903,22:40:13.4,-08:36:29,SET 1.3,SNR 7,2,3,2,PA,2.0,17.8,AB,r,R,7643:7723,T1 backup,"backup; T1; z=0.581; r=17.8; line Hb at 7683 A (R); trend fading; last spectrum 24.8 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 722-52224-512; WHY: M 1.73 (W1 light curve near literature CLAGNs, kNN score 0.26) + P 1.54 (W1 flux now 0.53x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.8 yr ago), x B 1.00 (r = 17.8) = 3.28; = priority 3.278; oct27: x0.7 for moon 56 deg = 2.295; 12 min on source + 5 overhead -> 8.1 per hour (ranking key)"
P15589,08:10:54.2,+23:21:45,SET 1.3,SNR 7,2,3,2,PA,2.0,17.16,AB,r,I,8371:8451,T1 backup,"backup; T1; z=0.730; r=17.2; line Hb at 8412 A (I); trend flat/unknown; last spectrum 5.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 11118-58522-538; archival Hβ: turned off; WHY: M 1.12 (W1 light curve in the Zeltyn CL-AGN region, 3.4x enriched) + P 0.13 (W1 flux now 0.95x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 5.6 yr ago), x B 1.00 (r = 17.2) = 1.25; +0.5 class change between spectra; = priority 1.753; oct27: x1.0 for moon 85 deg = 1.753; 8 min on source + 5 overhead -> 8.091 per hour (ranking key)"
P14488,07:57:30.4,+15:24:53,SET 1.3,SNR 7,2,3,2,PA,2.0,16.44,AB,r,I,9073:9153,T1 backup,"backup; T1; z=0.389; r=16.4; line Ha at 9113 A (I); trend flat/unknown; last spectrum 3.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 2266-53679-335; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.28 (W1 flux now 1.12x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.9 yr ago), x B 1.00 (r = 16.4) = 1.75; = priority 1.75; oct27: x1.0 for moon 84 deg = 1.75; 8 min on source + 5 overhead -> 8.077 per hour (ranking key)"
P4935,20:37:30.4,-05:30:13,SET 1.3,SNR 7,2,3,2,PA,2.0,17.31,AB,r,I,10052:10132,T1 backup,"backup; T1; z=0.538; r=17.3; line Ha at 10093 A (I); trend flat/unknown; last spectrum 3.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 634-52164-430; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.27 (W1 flux now 1.12x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 3.9 yr ago), x B 1.00 (r = 17.3) = 1.74; = priority 1.737; oct27: x1.0 for moon 84 deg = 1.737; 8 min on source + 5 overhead -> 8.017 per hour (ranking key)"
P5224,21:29:37.0,-07:24:32,SET 1.3,SNR 7,2,3,2,PA,2.0,18.01,AB,r,I,9354:9434,T1 backup,"backup; T1; z=0.431; r=18.0; line Ha at 9394 A (I); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 640-52200-72; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.40 (W1 flux now 0.85x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.8 yr ago), x B 1.00 (r = 18.0) = 1.73; = priority 1.729; oct27: x1.0 for moon 72 deg = 1.729; 8 min on source + 5 overhead -> 7.98 per hour (ranking key)"
P22570,10:02:33.0,+57:48:32,SET 1.3,SNR 7,2,3,2,PA,2.0,18.05,AB,r,I,8321:8401,T1 backup,"backup; T1; z=0.720; r=18.1; line Hb at 8362 A (I); trend flat/unknown; last spectrum 24.6 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 558-52317-558; WHY: M 1.87 (W1 light curve in the Zeltyn CL-AGN region, 5.6x enriched) + P 0.38 (W1 flux now 0.86x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.6 yr ago), x B 1.00 (r = 18.1) = 2.24; = priority 2.242; oct27: x1.0 for moon 93 deg = 2.242; 12 min on source + 5 overhead -> 7.913 per hour (ranking key)"
P16319,08:06:08.1,+24:44:21,SET 1.3,SNR 7,2,3,2,PA,2.0,18.43,AB,r,I,8871:8951,T1 backup,"backup; T1; z=0.358; r=18.4; line Ha at 8912 A (I); trend fading; last spectrum 23.5 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 1265-52705-410; WHY: M 1.24 (W1 light curve in the Zeltyn CL-AGN region, 3.7x enriched) + P 0.73 (W1 flux now 0.74x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 23.5 yr ago), x B 1.00 (r = 18.4) = 1.97; = priority 1.974; oct27: x1.0 for moon 84 deg = 1.974; 10 min on source + 5 overhead -> 7.896 per hour (ranking key)"
P16110,08:17:07.9,+33:08:13,SET 1.3,SNR 7,2,3,2,PA,2.0,18.02,AB,r,I,8511:8591,T1 backup,"backup; T1; z=0.759; r=18.0; line Hb at 8551 A (I); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 12 min; DR16 QSO, SDSS spectrum 862-52325-265; WHY: M 1.87 (W1 light curve in the Zeltyn CL-AGN region, 5.6x enriched) + P 0.37 (W1 flux now 0.86x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.8 yr ago), x B 1.00 (r = 18.0) = 2.24; = priority 2.236; oct27: x1.0 for moon 85 deg = 2.236; 12 min on source + 5 overhead -> 7.892 per hour (ranking key)"
P4665,17:14:46.2,+40:07:56,SET 1.3,SNR 7,2,3,2,PA,2.0,18.23,AB,r,R,7691:7771,T1 backup,"backup; T1; z=0.178; r=18.2; line Ha at 7732 A (R); trend flat/unknown; last spectrum 7.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 10763-58395-795; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.38 (W1 faded 0.17 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 7.9 yr ago), x B 1.00 (r = 18.2) = 1.71; = priority 1.709; oct27: x1.0 for moon 112 deg = 1.709; 8 min on source + 5 overhead -> 7.888 per hour (ranking key)"
P5554,21:51:47.6,-08:09:22,SET 1.3,SNR 7,2,3,2,PA,2.0,17.67,AB,r,R,7315:7395,T1 backup,"backup; T1; z=0.121; r=17.7; line Ha at 7356 A (R); trend mixed (IR vs optical); last spectrum 0.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 644-52173-157; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.4) + P 2.00 (W1 flux now 0.42x its level at the last spectrum (unWISE to 2020)), x S 0.3 (last spectrum only 0.8 yr ago, so x0.3), x B 1.00 (r = 17.7) = 1.20; +0.5 the ZTF+W1 manifold agrees; = priority 1.7; oct27: x1.0 for moon 67 deg = 1.7; 8 min on source + 5 overhead -> 7.846 per hour (ranking key)"
P5270,21:25:01.2,-08:13:29,SET 1.3,SNR 7,2,3,2,PA,2.0,17.08,AB,r,I,7848:7928,T1 backup,"backup; T1; z=0.623; r=17.1; line Hb at 7888 A (I); trend flat/unknown; last spectrum 24.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 640-52200-130; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.61 (W1 flux now 1.28x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.9 yr ago), x B 1.00 (r = 17.1) = 1.68; = priority 1.676; oct27: x1.0 for moon 74 deg = 1.676; 8 min on source + 5 overhead -> 7.735 per hour (ranking key)"
P20595,09:40:33.8,+46:23:15,SET 1.3,SNR 7,2,3,2,PA,2.0,17.58,AB,r,I,8207:8287,T1 backup,"backup; T1; z=0.697; r=17.6; line Hb at 8247 A (I); trend flat/unknown; last spectrum 12.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7316-56710-846; WHY: M 1.24 (W1 light curve in the Zeltyn CL-AGN region, 3.7x enriched) + P 0.43 (W1 faded 0.19 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 12.5 yr ago), x B 1.00 (r = 17.6) = 1.67; = priority 1.67; oct27: x1.0 for moon 96 deg = 1.67; 8 min on source + 5 overhead -> 7.708 per hour (ranking key)"
P15666,08:03:49.2,+46:10:10,SET 1.3,SNR 7,2,3,2,PA,2.0,18.14,AB,r,I,9902:9982,T1 backup,"backup; T1; z=0.515; r=18.1; line Ha at 9943 A (I); trend flat/unknown; last spectrum 12.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7379-56713-696; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.60 (W1 flux now 0.78x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 12.5 yr ago), x B 1.00 (r = 18.1) = 1.67; = priority 1.67; oct27: x1.0 for moon 80 deg = 1.67; 8 min on source + 5 overhead -> 7.708 per hour (ranking key)"
P4125,16:57:37.3,+60:49:39,SET 1.3,SNR 7,2,3,2,PA,2.0,18.48,AB,r,I,8579:8659,T1 backup,"backup; T1; z=0.313; r=18.5; line Ha at 8619 A (I); trend flat/unknown; last spectrum 3.4 yr ago; exposure model 11 min; DR16 QSO, SDSS spectrum 351-51695-291; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.59 (W1 brightened 0.26 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 3.4 yr ago), x B 1.00 (r = 18.5) = 2.05; = priority 2.053; oct27: x1.0 for moon 99 deg = 2.053; 11 min on source + 5 overhead -> 7.699 per hour (ranking key)"
P17787,08:30:17.9,+29:39:24,SET 1.3,SNR 7,2,3,2,PA,2.0,18.14,AB,r,I,7705:7785,T1 backup,"backup; T1; z=0.593; r=18.1; line Hb at 7746 A (I); trend flat/unknown; last spectrum 4.7 yr ago; exposure model 14 min; DR16 QSO, SDSS spectrum 10663-58162-86; WHY: M 1.49 (W1 light curve in the Zeltyn CL-AGN region, 4.5x enriched) + P 0.44 (ZTF r faded 0.19 mag since the last spectrum), x S 1.0 (last spectrum 4.7 yr ago), x B 1.00 (r = 18.1) = 1.93; +0.5 class change between spectra; = priority 2.431; oct27: x1.0 for moon 88 deg = 2.431; 14 min on source + 5 overhead -> 7.677 per hour (ranking key)"
P19959,09:22:34.8,+05:08:40,SET 1.3,SNR 7,2,3,2,PA,2.0,17.13,AB,r,R,6909:6989,T1 backup,"backup; T1; z=0.059; r=17.1; line Ha at 6950 A (R); trend flat/unknown; last spectrum 23.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 991-52707-164; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.59 (W1 flux now 1.27x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 23.5 yr ago), x B 1.00 (r = 17.1) = 1.65; = priority 1.654; oct27: x1.0 for moon 107 deg = 1.654; 8 min on source + 5 overhead -> 7.634 per hour (ranking key)"
P5561,21:43:14.0,+00:47:15,SET 1.3,SNR 7,2,3,2,PA,2.0,18.01,AB,r,I,9763:9843,T1 backup,"backup; T1; z=0.494; r=18.0; line Ha at 9804 A (I); trend flat/unknown; last spectrum 4.9 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 9164-58045-418; WHY: M 1.47 (W1 light curve near literature CLAGNs, kNN score 0.22) + P 0.18 (W1 flux now 0.93x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.9 yr ago), x B 1.00 (r = 18.0) = 1.64; = priority 1.644; oct27: x1.0 for moon 67 deg = 1.644; 8 min on source + 5 overhead -> 7.588 per hour (ranking key)"
P6067,22:07:59.4,+00:17:23,SET 1.3,SNR 7,2,3,2,PA,2.0,18.44,AB,r,I,8935:9015,T1 backup,"backup; T1; z=0.368; r=18.4; line Ha at 8975 A (I); trend fading; last spectrum 8.9 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 9146-58042-632; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.83 (W1 flux now 0.72x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 8.9 yr ago), x B 1.00 (r = 18.4) = 1.89; = priority 1.894; oct27: x1.0 for moon 61 deg = 1.894; 10 min on source + 5 overhead -> 7.576 per hour (ranking key)"
P21371,09:33:09.3,+46:15:35,SET 1.3,SNR 7,2,3,2,PA,2.0,18.25,AB,r,I,8602:8682,T1 backup,"backup; T1; z=0.778; r=18.3; line Hb at 8643 A (I); trend flat/unknown; last spectrum 24.6 yr ago; exposure model 18 min; DR16 QSO, SDSS spectrum 834-52316-211; also in the CLAGN region of the ZTF+W1 manifold; WHY: M 2.00 (W1 light curve in the Zeltyn CL-AGN region, 7.1x enriched) + P 0.37 (W1 flux now 0.86x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 24.6 yr ago), x B 1.00 (r = 18.3) = 2.37; +0.5 the ZTF+W1 manifold agrees; = priority 2.866; oct27: x1.0 for moon 95 deg = 2.866; 18 min on source + 5 overhead -> 7.477 per hour (ranking key)"
P20272,09:05:20.8,+10:21:51,SET 1.3,SNR 7,2,3,2,PA,2.0,18.41,AB,r,R,7697:7777,T1 backup,"backup; T1; z=0.179; r=18.4; line Ha at 7738 A (R); trend brightening; last spectrum 22.5 yr ago; exposure model 9 min; DR16 QSO, SDSS spectrum 1738-53051-608; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.66 (W1 flux now 1.31x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 22.5 yr ago), x B 1.00 (r = 18.4) = 1.73; = priority 1.727; oct27: x1.0 for moon 101 deg = 1.727; 9 min on source + 5 overhead -> 7.401 per hour (ranking key)"
P23318,10:05:33.6,+43:01:20,SET 1.3,SNR 7,2,3,2,PA,2.0,18.62,AB,r,I,9210:9290,T1 backup,"backup; T1; z=0.409; r=18.6; line Ha at 9250 A (I); trend fading; last spectrum 23.6 yr ago; exposure model 14 min; DR16 QSO, SDSS spectrum 1217-52672-620; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.3) + P 0.91 (W1 faded 0.40 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 23.6 yr ago), x B 0.80 (r = 18.6) = 2.32; = priority 2.324; oct27: x1.0 for moon 101 deg = 2.324; 14 min on source + 5 overhead -> 7.339 per hour (ranking key)"
P19314,09:15:44.2,+30:09:22,SET 1.3,SNR 7,2,3,2,PA,2.0,17.22,AB,r,R,7374:7454,T1 backup,"backup; T1; z=0.130; r=17.2; line Ha at 7415 A (R); trend flat/unknown; last spectrum 21.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1938-53379-309; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.56 (W1 flux in 2024 1.25x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 21.6 yr ago), x B 1.00 (r = 17.2) = 1.89; -0.3 the ZTF+W1 manifold disagrees and there is no large photometric change; = priority 1.59; oct27: x1.0 for moon 98 deg = 1.59; 8 min on source + 5 overhead -> 7.338 per hour (ranking key)"
P19461,09:28:28.3,+31:11:53,SET 1.3,SNR 7,2,3,2,PA,2.0,17.6,AB,r,R,7580:7660,T1 backup,"backup; T1; z=0.161; r=17.6; line Ha at 7621 A (R); trend flat/unknown; last spectrum 21.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1941-53386-185; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.25 (W1 faded 0.11 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 21.6 yr ago), x B 1.00 (r = 17.6) = 1.58; = priority 1.581; oct27: x1.0 for moon 100 deg = 1.581; 8 min on source + 5 overhead -> 7.297 per hour (ranking key)"
P15682,08:03:51.3,+16:51:35,SET 1.3,SNR 7,2,3,2,PA,2.0,18.07,AB,r,I,8525:8605,T1 backup,"backup; T1; z=0.762; r=18.1; line Hb at 8565 A (I); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 13 min; DR16 QSO, SDSS spectrum 1923-53319-122; WHY: M 1.74 (W1 light curve in the Zeltyn CL-AGN region, 5.2x enriched) + P 0.45 (W1 faded 0.20 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 4.8 yr ago), x B 1.00 (r = 18.1) = 2.19; = priority 2.186; oct27: x1.0 for moon 85 deg = 2.186; 13 min on source + 5 overhead -> 7.287 per hour (ranking key)"
P21438,09:46:21.3,+47:11:31,SET 1.3,SNR 7,2,3,2,PA,2.0,18.05,AB,r,I,8034:8114,T1 backup,"backup; T1; z=0.230; r=18.0; line Ha at 8074 A (I); trend flat/unknown; last spectrum 12.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 7308-56709-671; WHY: M 1.07 (W1 light curve near literature CLAGNs, kNN score 0.16) + P 0.50 (W1 flux now 0.82x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 12.5 yr ago), x B 1.00 (r = 18.0) = 1.57; = priority 1.569; oct27: x1.0 for moon 96 deg = 1.569; 8 min on source + 5 overhead -> 7.242 per hour (ranking key)"
P22200,09:50:53.8,+42:28:32,SET 1.3,SNR 7,2,3,2,PA,2.0,18.28,AB,r,I,7933:8013,T1 backup,"backup; T1; z=0.640; r=18.3; line Hb at 7973 A (I); trend fading; last spectrum 4.5 yr ago; exposure model 19 min; DR16 QSO, SDSS spectrum 941-52709-50; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.34) + P 0.89 (W1 flux now 0.70x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 4.5 yr ago), x B 1.00 (r = 18.3) = 2.89; = priority 2.887; oct27: x1.0 for moon 99 deg = 2.887; 19 min on source + 5 overhead -> 7.218 per hour (ranking key)"
P24803,10:37:51.8,+33:48:50,SET 1.3,SNR 7,2,3,2,PA,2.0,17.29,AB,r,R,6858:6938,T1 backup,"backup; T1; z=0.051; r=17.3; line Ha at 6898 A (R); trend flat/unknown; last spectrum 21.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1982-53436-506; W1 NEIGHBOUR BLEND: ~42% of the WISE flux from a neighbour within 8""; WHY: M 2.00 (W1 light curve near literature CLAGNs, kNN score 0.34) + P 0.70 (W1 flux in 2024 1.33x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 21.5 yr ago), x B 1.00 (r = 17.3) = 2.70; x0.58 W1 neighbour blend, change not confirmed by ZTF or spectra; = priority 1.56; oct27: x1.0 for moon 111 deg = 1.56; 8 min on source + 5 overhead -> 7.2 per hour (ranking key)"
P16687,08:23:58.3,+21:35:45,SET 1.3,SNR 7,2,3,2,PA,2.0,18.21,AB,r,I,8153:8233,T1 backup,"backup; T1; z=0.248; r=18.2; line Ha at 8193 A (I); trend flat/unknown; last spectrum 3.8 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1927-53321-512; WHY: M 1.24 (W1 light curve in the Zeltyn CL-AGN region, 3.7x enriched) + P 0.31 (W1 flux in 2024 0.88x its level at the last spectrum (NEOWISE)), x S 1.0 (last spectrum 3.8 yr ago), x B 1.00 (r = 18.2) = 1.55; = priority 1.549; oct27: x1.0 for moon 89 deg = 1.549; 8 min on source + 5 overhead -> 7.149 per hour (ranking key)"
P19379,09:04:29.0,+42:27:00,SET 1.3,SNR 7,2,3,2,PA,2.0,17.92,AB,r,I,7999:8079,T1 backup,"backup; T1; z=0.225; r=17.9; line Ha at 8040 A (I); trend flat/unknown; last spectrum 10.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 8297-57416-557; WHY: M 1.33 (W1 light curve near literature CLAGNs, kNN score 0.2) + P 0.21 (W1 brightened 0.09 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 10.6 yr ago), x B 1.00 (r = 17.9) = 1.54; = priority 1.545; oct27: x1.0 for moon 91 deg = 1.545; 8 min on source + 5 overhead -> 7.131 per hour (ranking key)"
P7280,23:11:20.7,+24:51:34,SET 1.3,SNR 7,2,3,2,PA,2.0,17.72,AB,r,I,7774:7854,T1 backup,"backup; T1; z=0.608; r=17.7; line Hb at 7815 A (I); trend flat/unknown; last spectrum 10.8 yr ago; exposure model 10 min; DR16 QSO, SDSS spectrum 7705-57332-8; WHY: M 1.99 (W1 light curve in the Zeltyn CL-AGN region, 6.0x enriched) + P 0.54 (W1 flux now 0.80x its level at the last spectrum (unWISE to 2020)), x S 1.0 (last spectrum 10.8 yr ago), x B 1.00 (r = 17.7) = 2.53; = priority 2.528; oct27: x0.7 for moon 43 deg = 1.77; 10 min on source + 5 overhead -> 7.08 per hour (ranking key)"
P22241,10:29:55.1,+39:20:47,SET 1.3,SNR 7,2,3,2,PA,2.0,17.85,AB,r,I,7900:7980,T4 backup,"backup; T4; z=0.210; r=17.8; line Ha at 7940 A (I); trend flat/unknown; last spectrum 22.7 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 1428-52998-550; WHY: control: bright and photometrically quiet, off the CLAGN regions; B x S x (1 - P) = 0.94; = priority 0.945; oct27: x1.0 for moon 107 deg = 0.945; 8 min on source + 5 overhead -> 4.362 per hour (ranking key)"
P17747,08:38:39.4,+44:46:54,SET 1.3,SNR 7,2,3,2,PA,2.0,18.29,AB,r,I,8251:8331,T4 backup,"backup; T4; z=0.263; r=18.3; line Ha at 8291 A (I); trend flat/unknown; last spectrum 13.5 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 6382-56365-887; WHY: control: bright and photometrically quiet, off the CLAGN regions; B x S x (1 - P) = 0.89; = priority 0.891; oct27: x1.0 for moon 86 deg = 0.891; 8 min on source + 5 overhead -> 4.112 per hour (ranking key)"
P15253,08:01:52.0,+29:50:28,SET 1.3,SNR 7,2,3,2,PA,2.0,17.51,AB,r,R,7007:7087,T4 backup,"backup; T4; z=0.074; r=17.5; line Ha at 7047 A (R); trend flat/unknown; last spectrum 24.6 yr ago; exposure model 8 min; DR16 QSO, SDSS spectrum 860-52319-384; WHY: control: bright and photometrically quiet, off the CLAGN regions; B x S x (1 - P) = 0.89; = priority 0.891; oct27: x1.0 for moon 82 deg = 0.891; 8 min on source + 5 overhead -> 4.112 per hour (ranking key)"
J090459.92-004206.9,09:05:00.0,-00:42:07,SET 1.3,SNR 7,3,3,2,PA,2.0,18.97,AB,r,I,8376:8456,T3 backup,"backup; T3; z=0.282; r=19.0; line Ha at 8417 A (I); trend brightening; last spectrum 0.6 yr ago; exposure model 26 min; Zeltyn+2024 CL-AGN, last SDSS epoch MJD 59536; archival Hβ: turned off -> photometry now points the other way: STATE-REVERSAL CANDIDATE; WHY: M 0.67 (W1 light curve near literature CLAGNs, kNN score 0.1) + P 1.08 (ZTF r brightened 0.48 mag since the last spectrum), x S 0.3 (last spectrum only 0.6 yr ago, so x0.3), x B 0.80 (r = 19.0) = 0.42; +0.5 class change between spectra; +0.5 state-reversal candidate (archival Hβ turned off, photometry now moving the other way); = priority 1.42; oct27: x1.0 for moon 104 deg = 1.42; 26 min on source + 5 overhead -> 2.748 per hour (ranking key)"
J085512.13+032950.6,08:55:12.1,+03:29:51,SET 1.3,SNR 7,2,3,2,PA,2.0,17.81,AB,r,R,7337:7417,T3 backup,"backup; T3; z=0.124; r=17.8; line Ha at 7377 A (R); trend flat/unknown; last spectrum 4.4 yr ago; exposure model 8 min; Zeltyn+2024 CL-AGN, last SDSS epoch MJD 59664; archival Hβ: turned off; WHY: M 0.40 (W1 light curve near literature CLAGNs, kNN score 0.06) + P 0.16 (W1 faded 0.07 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 4.4 yr ago), x B 1.00 (r = 17.8) = 0.56; = priority 0.561; oct27: x1.0 for moon 101 deg = 0.561; 8 min on source + 5 overhead -> 2.589 per hour (ranking key)"
J090826.74+002137.4,09:08:26.7,+00:21:37,SET 1.3,SNR 7,2,3,2,PA,2.0,17.6,AB,r,R,7589:7669,T3 backup,"backup; T3; z=0.163; r=17.6; line Ha at 7630 A (R); trend flat/unknown; last spectrum 4.8 yr ago; exposure model 8 min; Zeltyn+2024 CL-AGN, last SDSS epoch MJD 59536; WHY: M 0.00 (W1 light curve outside the CLAGN regions) + P 0.41 (W1 brightened 0.18 mag from 2014 to 2024 (NEOWISE)), x S 1.0 (last spectrum 4.8 yr ago), x B 1.00 (r = 17.6) = 0.41; = priority 0.408; oct27: x1.0 for moon 105 deg = 0.408; 8 min on source + 5 overhead -> 1.883 per hour (ranking key)"
G191-B2B,05:05:30.6,+52:49:52,SET 3.0,SET 60,2,3,2,PA,2.0,11.69,Vega,V,R,6000:7000,std end of night 05:28,"spectrophotometric standard, CALSPEC g191b2b · DA.8 V=11.7 · 2 x 30-120 s; wide slit, keep counts < 50k and > 1k; same binning as science"
