wavelength_um,flux_mjy,flux_err_mjy,wavelength_half_width_um,bandpass,ab_mag,ab_mag_err,object_name,ra_deg,dec_deg,spectrum_type,background_mode,aperture_radius_pix,aperture_radius_arcsec,annulus_inner_radius_pix,annulus_outer_radius_pix,flux_raw_mjy,background_median_mjy_per_pix,variance_ap_mjy2,variance_bg_mjy2,covariance_aperture_background_mjy2,variance_measurement_mjy2,variance_calibration_mjy2,variance_total_mjy2,measurement_method,mask_mode,n_aperture_pixels,n_annulus_pixels,image_names,mjds,flag_names,flag_values,aperture_coverage,aperture_centroid_dra_arcsec,aperture_centroid_ddec_arcsec,annulus_centroid_dra_arcsec,annulus_centroid_ddec_arcsec
4.39630,1.1010,0.12181,0.01916,SPHEREx-D5,16.296,0.120,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.6024,0.26371,0.012234,0.0014146,-0.00035155,0.014352,0.00048486,0.014837,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,166,level2_2026W06_2A_0364_3D5_spx_l2b-v23-2026-040.fits,61078.32828100,SOURCE:21,2097152:21,1,-1.004,0.801,-3.269,-2.075
4.40003,1.0569,0.12948,0.01902,SPHEREx-D5,16.340,0.133,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.7917,0.18295,0.015219,0.0012928,0.000096506,0.016319,0.00044683,0.016766,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,172,level2_2025W28_2A_0498_3D5_spx_l2b-v20-2025-260.fits,60869.23641500,SOURCE:18,2097152:18,1,-0.138,-0.187,2.820,-0.184
4.41532,1.3742,0.13710,0.01809,SPHEREx-D6,16.055,0.108,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.8471,0.26202,0.016738,0.0017562,0.00022738,0.018040,0.00075535,0.018795,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,171,level2_2026W07_1A_0466_3D6_spx_l2b-v24-2026-089.fits,61081.99464500,SOURCE:18,2097152:18,1,-0.222,-0.249,-0.143,6.063
4.41617,0.94212,0.13755,0.01734,SPHEREx-D6,16.465,0.159,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.5096,0.27205,0.016541,0.0020819,0.000028590,0.018565,0.00035504,0.018920,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,174,level2_2026W08_1A_0087_1D6_spx_l2b-v24-2026-089.fits,61087.42231300,SOURCE:19,2097152:19,1.0000000000000002,0.392,-0.120,-2.599,-0.413
4.41744,1.1173,0.12898,0.01787,SPHEREx-D6,16.280,0.125,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.2275,0.22358,0.013926,0.0019337,-0.00013870,0.016137,0.00049934,0.016636,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,171,level2_2025W31_2A_0692_1D6_spx_l2b-v20-2025-264.fits,60890.91003100,SOURCE:18,2097152:18,0.9999999999999998,-0.441,0.626,-2.384,1.973
4.41759,1.0751,0.12379,0.01786,SPHEREx-D6,16.321,0.125,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,2.9728,0.19935,0.012587,0.0014711,-0.00040206,0.014862,0.00046237,0.015325,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,173,level2_2025W27_2A_0347_3D6_spx_l2b-v20-2025-259.fits,60861.01613400,SOURCE:19,2097152:19,1,0.621,0.703,0.604,1.552
4.43331,1.1954,0.12869,0.01760,SPHEREx-D6,16.206,0.117,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.0925,0.20140,0.014080,0.0012958,-0.00030643,0.015989,0.00057157,0.016560,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2025W28_1B_0517_2D6_spx_l2b-v20-2025-260.fits,60865.83812400,SOURCE:20,2097152:20,1,-0.315,0.491,-5.651,1.103
4.44698,1.1231,0.14196,0.01801,SPHEREx-D6,16.274,0.137,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.8816,0.29229,0.018150,0.0027177,0.00060958,0.019649,0.00050457,0.020153,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,145,level2_2026W07_1A_0466_4D6_spx_l2b-v24-2026-089.fits,61081.99613700,SOURCE:19,2097152:19,0.9999999999999998,-0.354,-0.618,2.518,4.472
4.44727,1.3387,0.14732,0.01765,SPHEREx-D6,16.083,0.119,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.9530,0.27702,0.019140,0.0018938,0.000024307,0.020986,0.00071682,0.021702,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,169,level2_2026W08_1A_0087_2D6_spx_l2b-v24-2026-089.fits,61087.42380500,SOURCE:19,2097152:19,1.0000000000000002,0.180,0.627,2.410,5.195
4.44881,1.3950,0.12965,0.01786,SPHEREx-D6,16.039,0.101,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.4230,0.21305,0.015380,0.0016465,0.00049856,0.016030,0.00077837,0.016808,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,174,level2_2025W27_2A_0347_4D6_spx_l2b-v20-2025-259.fits,60861.01762600,SOURCE:19,2097152:19,1,-0.525,-0.019,3.245,6.170
4.45415,1.3196,0.12794,0.01803,SPHEREx-D6,16.099,0.105,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.3157,0.21147,0.015580,0.0016500,0.00077901,0.015672,0.00069650,0.016368,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,170,level2_2026W28_1A_0650_3D6_spx_l2b-v25-2026-191.fits,61229.66142600,SOURCE:19,2097152:19,0.9999999999999998,-0.727,-0.249,-3.837,5.453
4.46451,1.0596,0.12417,0.01769,SPHEREx-D6,16.337,0.127,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.0932,0.21548,0.013001,0.0015534,-0.00020806,0.014970,0.00044912,0.015419,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,172,level2_2025W28_1B_0517_3D6_spx_l2b-v20-2025-260.fits,60865.83961600,SOURCE:16,2097152:16,1.0000000000000002,-0.467,-0.115,3.167,0.874
4.47837,1.3573,0.14771,0.01795,SPHEREx-D6,16.068,0.118,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.1865,0.29978,0.019135,0.0024202,0.00023771,0.021080,0.00073688,0.021817,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,170,level2_2026W08_1A_0087_3D6_spx_l2b-v24-2026-089.fits,61087.42529800,SOURCE:18,2097152:18,0.9999999999999998,0.426,-0.283,-3.180,2.909
4.47982,1.3605,0.12979,0.01787,SPHEREx-D6,16.066,0.104,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.3676,0.21262,0.015442,0.0019745,0.00065605,0.016105,0.00074042,0.016845,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,173,level2_2025W27_2A_0766_1D6_spx_l2b-v20-2025-259.fits,60862.91936200,SOURCE:21,2097152:21,1.0000000000000004,0.412,0.115,1.439,0.580
4.48584,1.3934,0.13358,0.01797,SPHEREx-D6,16.040,0.104,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.4191,0.21461,0.014401,0.0018344,-0.00041608,0.017067,0.00077662,0.017844,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,156,level2_2026W28_1A_0650_4D6_spx_l2b-v25-2026-191.fits,61229.66291800,SOURCE:16,2097152:16,1,-0.783,0.211,0.300,4.138
4.49644,1.1810,0.12289,0.01777,SPHEREx-D6,16.219,0.113,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.2451,0.21862,0.013618,0.0015333,0.00030328,0.014545,0.00055788,0.015103,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2025W28_1B_0517_4D6_spx_l2b-v20-2025-260.fits,60865.84110800,SOURCE:16,2097152:16,1,-0.261,1.152,-3.530,1.110
4.51043,1.0537,0.15275,0.01803,SPHEREx-D6,16.343,0.157,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.9008,0.30169,0.017664,0.0021970,-0.0015132,0.022887,0.00044411,0.023331,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2026W08_1A_0087_4D6_spx_l2b-v24-2026-089.fits,61087.42679000,SOURCE:20,2097152:20,1,0.038,0.425,2.842,0.792
4.51112,1.1098,0.13475,0.01792,SPHEREx-D6,16.287,0.132,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.9348,0.29933,0.015683,0.0020406,0.000029106,0.017665,0.00049269,0.018158,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,160,level2_2026W07_1A_0645_2D6_spx_l2b-v24-2026-089.fits,61082.87422200,SOURCE:19,2097152:19,1,-0.248,-0.182,0.056,4.013
4.51218,1.0956,0.11857,0.01786,SPHEREx-D6,16.301,0.118,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.0940,0.21175,0.013665,0.0014872,0.00078670,0.013579,0.00048017,0.014059,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,173,level2_2025W27_2A_0063_1D6_spx_l2b-v20-2025-259.fits,60859.79182800,SOURCE:21,2097152:21,1,-0.884,0.444,0.779,7.672
4.51841,1.1600,0.12114,0.01796,SPHEREx-D6,16.239,0.113,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.2334,0.21966,0.013537,0.0016018,0.00050066,0.014138,0.00053823,0.014676,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,162,level2_2026W28_2A_0120_1D6_spx_l2b-v25-2026-195.fits,61231.01600200,SOURCE:19,2097152:19,1,0.162,1.393,-6.423,-1.083
4.54241,1.1017,0.14299,0.01807,SPHEREx-D6,16.295,0.141,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.9058,0.29746,0.016661,0.0018786,-0.00071083,0.019961,0.00048546,0.020447,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,172,level2_2026W08_1A_0294_1D6_spx_l2b-v24-2026-089.fits,61088.50899400,SOURCE:19,2097152:19,1.0000000000000002,-0.178,0.463,0.023,-0.863
4.54343,1.2096,0.14167,0.01789,SPHEREx-D6,16.193,0.127,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.0740,0.30380,0.015947,0.0024961,-0.00052058,0.019484,0.00058525,0.020069,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,167,level2_2026W07_1A_0645_3D6_spx_l2b-v24-2026-089.fits,61082.87571500,SOURCE:19,2097152:19,1,-0.174,-0.112,0.678,1.478
4.54457,1.1816,0.12226,0.01785,SPHEREx-D6,16.219,0.112,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.2389,0.21795,0.013606,0.0017083,0.00046242,0.014390,0.00055844,0.014948,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2025W27_2A_0063_2D6_spx_l2b-v20-2025-259.fits,60859.79332000,SOURCE:16,2097152:16,1.0000000000000002,-0.054,-0.491,-1.120,1.713
4.57531,0.80917,0.12833,0.01816,SPHEREx-D6,16.630,0.172,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.6977,0.30607,0.015360,0.0022689,0.00071121,0.016206,0.00026190,0.016468,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,166,level2_2026W08_1A_0294_2D6_spx_l2b-v24-2026-089.fits,61088.51048700,SOURCE:18,2097152:18,0.9999999999999998,-0.332,-0.494,0.674,6.192
4.57701,1.6845,0.14919,0.01801,SPHEREx-D6,15.834,0.096,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.6403,0.31320,0.018699,0.0018700,-0.00027643,0.021122,0.0011351,0.022257,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,170,level2_2026W07_1A_0645_4D6_spx_l2b-v24-2026-089.fits,61082.87720700,SOURCE:19,2097152:19,1.0000000000000002,-0.581,3.046,2.651,3.290
4.57789,1.2134,0.13066,0.01797,SPHEREx-D6,16.190,0.117,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.3278,0.22412,0.013878,0.0014089,-0.00059842,0.016484,0.00058891,0.017072,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,173,level2_2025W27_2A_0063_3D6_spx_l2b-v20-2025-259.fits,60859.79481200,SOURCE:18,2097152:18,1,-0.944,1.185,-0.239,-4.481
4.58414,1.0652,0.12887,0.01815,SPHEREx-D6,16.331,0.131,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.1971,0.22585,0.013611,0.0014307,-0.00055591,0.016153,0.00045383,0.016607,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,172,level2_2026W27_2A_0551_2D6_spx_l2b-v25-2026-185.fits,61226.46942100,SOURCE:21,2097152:21,1.0000000000000002,0.194,-0.243,-2.349,2.780
4.59507,1.1055,0.12888,0.01831,SPHEREx-D6,16.291,0.127,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.3071,0.23314,0.013340,0.0013369,-0.00072233,0.016121,0.00048881,0.016610,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,171,level2_2025W28_1B_0540_3D6_spx_l2b-v20-2025-260.fits,60865.97562500,SOURCE:18,2097152:18,0.9999999999999998,0.525,0.574,1.779,5.025
4.60639,1.1628,0.14393,0.01824,SPHEREx-D6,16.236,0.134,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.2382,0.32587,0.019951,0.0018595,0.00081809,0.020174,0.00054081,0.020715,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,170,level2_2026W07_1A_0351_1D6_spx_l2b-v24-2026-089.fits,61081.51520500,SOURCE:19,2097152:19,1,-0.240,0.831,0.146,1.535
4.61038,1.0448,0.14551,0.01814,SPHEREx-D6,16.352,0.151,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.1232,0.32667,0.016693,0.0023795,-0.00083273,0.020738,0.00043665,0.021174,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,173,level2_2026W07_1A_0694_1D6_spx_l2b-v24-2026-089.fits,61083.14622100,SOURCE:19,2097152:19,1,-0.553,1.254,-0.382,3.611
4.61099,1.2365,0.13498,0.01811,SPHEREx-D6,16.170,0.119,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.3846,0.22693,0.013765,0.0023023,-0.00077005,0.017607,0.00061158,0.018219,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2025W27_2A_0191_1D6_spx_l2b-v20-2025-259.fits,60860.33680300,SOURCE:18,2097152:18,0.9999999999999998,0.666,0.133,2.250,4.321
4.61736,1.1240,0.12129,0.01833,SPHEREx-D6,16.273,0.117,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.3308,0.23380,0.013606,0.0014626,0.00043101,0.014207,0.00050531,0.014712,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,168,level2_2026W27_2A_0551_3D6_spx_l2b-v25-2026-185.fits,61226.47091300,SOURCE:19,2097152:19,1,-0.192,-0.209,3.694,-1.494
4.64032,1.2432,0.15216,0.01844,SPHEREx-D6,16.164,0.133,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.5180,0.34700,0.019082,0.0023003,-0.00057622,0.022535,0.00061821,0.023153,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2026W07_1A_0351_2D6_spx_l2b-v24-2026-089.fits,61081.51671500,SOURCE:18,2097152:18,1,0.519,0.493,-1.400,0.386
4.64475,1.0918,0.12267,0.01817,SPHEREx-D6,16.305,0.122,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.4079,0.24543,0.015264,0.0013383,0.0010154,0.014571,0.00047685,0.015048,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,174,level2_2025W27_2A_0191_2D6_spx_l2b-v20-2025-259.fits,60860.33829500,SOURCE:21,2097152:21,1.0000000000000002,0.142,0.057,2.142,1.228
4.65142,1.2277,0.13934,0.01828,SPHEREx-D6,16.177,0.123,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.5525,0.24629,0.015177,0.0019786,-0.00082840,0.018812,0.00060295,0.019415,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2026W27_2A_0551_4D6_spx_l2b-v25-2026-185.fits,61226.47240600,SOURCE:19,2097152:19,1.0000000000000002,-0.593,0.255,-1.943,1.678
4.66251,1.1072,0.14159,0.01858,SPHEREx-D6,16.289,0.139,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.6721,0.26945,0.015477,0.0021468,-0.00096669,0.019558,0.00049032,0.020048,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,164,level2_2025W28_1B_0602_1D6_spx_l2b-v20-2025-260.fits,60866.31209300,SOURCE:18,2097152:18,0.9999999999999998,0.191,-0.016,-3.337,10.199
4.67438,1.2612,0.16586,0.01865,SPHEREx-D6,16.148,0.143,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.8550,0.38078,0.021151,0.0037952,-0.00096363,0.026873,0.00063624,0.027510,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,150,level2_2026W07_1A_0351_3D6_spx_l2b-v24-2026-089.fits,61081.51820700,SOURCE:19,2097152:19,1,-0.673,0.337,-6.520,-3.164
4.67867,1.3212,0.13765,0.01818,SPHEREx-D6,16.098,0.113,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.8009,0.26262,0.016494,0.0019922,0.00011860,0.018249,0.00069821,0.018948,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,176,level2_2025W27_2A_0301_1D6_spx_l2b-v20-2025-259.fits,60860.80940300,SOURCE:21,2097152:21,1.0000000000000002,0.416,-0.093,1.709,1.016
4.68528,1.0973,0.13713,0.01820,SPHEREx-D6,16.299,0.136,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.6936,0.27506,0.015532,0.0020563,-0.00036718,0.018322,0.00048162,0.018804,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,15,167,level2_2026W27_2A_0563_1D6_spx_l2b-v25-2026-185.fits,61226.53689200,SOURCE:19,2097152:19,1,-0.333,0.308,-0.684,2.522
4.69661,1.0618,0.13919,0.01846,SPHEREx-D6,16.335,0.142,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,3.6728,0.27429,0.016619,0.0018905,-0.00020750,0.018924,0.00045097,0.019375,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,174,level2_2025W28_1B_0602_2D6_spx_l2b-v20-2025-260.fits,60866.31358500,SOURCE:21,2097152:21,1.0000000000000002,0.339,0.668,3.094,4.448
4.70837,1.0061,0.15149,0.01857,SPHEREx-D6,16.393,0.163,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.7690,0.39872,0.021202,0.0030095,0.00083373,0.022544,0.00040487,0.022949,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,170,level2_2026W07_1A_0351_4D6_spx_l2b-v24-2026-089.fits,61081.51969900,SOURCE:18,2097152:18,1.0000000000000002,0.908,0.278,4.783,3.077
4.71288,1.3608,0.13768,0.01826,SPHEREx-D6,16.066,0.110,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.9412,0.27324,0.017026,0.0014843,0.00014805,0.018215,0.00074069,0.018955,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,18,174,level2_2025W27_2A_0301_2D6_spx_l2b-v20-2025-259.fits,60860.81091300,SOURCE:19,2097152:19,1,-0.398,0.482,-2.092,3.489
4.71923,1.4844,0.13368,0.01822,SPHEREx-D6,15.971,0.098,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.1625,0.28373,0.017386,0.0018130,0.0011044,0.016990,0.00088133,0.017871,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,173,level2_2026W27_2A_0563_2D6_spx_l2b-v25-2026-185.fits,61226.53838500,SOURCE:20,2097152:20,0.9999999999999998,0.293,-0.317,-3.028,1.686
4.73067,0.95507,0.14515,0.01849,SPHEREx-D6,16.450,0.165,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.7225,0.29324,0.015983,0.0023305,-0.0011956,0.020705,0.00036486,0.021070,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2025W28_1B_0602_3D6_spx_l2b-v20-2025-260.fits,60866.31507700,SOURCE:19,2097152:19,0.9999999999999998,0.229,0.355,0.439,1.407
4.74282,1.2207,0.16589,0.01828,SPHEREx-D6,16.183,0.148,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.1225,0.41343,0.025237,0.0026464,0.00047974,0.026924,0.00059605,0.027520,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2026W07_1A_0525_1D6_spx_l2b-v24-2026-089.fits,61082.26152800,SOURCE:18,2097152:18,0.9999999999999998,0.043,0.478,1.198,0.410
4.74676,1.1262,0.13409,0.01843,SPHEREx-D6,16.271,0.129,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,3.9011,0.29419,0.017942,0.0016242,0.0010464,0.017473,0.00050730,0.017980,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,168,level2_2025W27_2A_0301_3D6_spx_l2b-v20-2025-259.fits,60860.81240500,SOURCE:19,2097152:19,1,-0.114,0.487,-0.093,-1.750
4.76470,1.1068,0.14356,0.01856,SPHEREx-D6,16.290,0.141,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.0159,0.30884,0.019096,0.0023815,0.00067835,0.020120,0.00048996,0.020610,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,172,level2_2025W28_1B_0602_4D6_spx_l2b-v20-2025-260.fits,60866.31656900,SOURCE:18,2097152:18,1.0000000000000002,-0.660,-0.921,5.179,6.103
4.78093,1.5195,0.16556,0.01853,SPHEREx-D6,15.946,0.118,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.68,2.00,7.00,4.3399,0.29807,0.022859,0.0022325,-0.00069739,0.026486,0.00092358,0.027410,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,175,level2_2025W27_2A_0301_4D6_spx_l2b-v20-2025-259.fits,60860.81389800,SOURCE:21,2097152:21,1,0.059,0.250,-5.304,-0.444
4.78756,1.5098,0.15647,0.01830,SPHEREx-D6,15.953,0.113,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.5160,0.31847,0.019844,0.0021692,-0.00077938,0.023572,0.00091178,0.024483,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,169,level2_2026W28_1A_0002_1D6_spx_l2b-v25-2026-191.fits,61227.01262000,SOURCE:18,2097152:18,1,0.281,1.022,0.178,7.433
4.79914,1.5499,0.15588,0.01853,SPHEREx-D6,15.924,0.109,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.5903,0.32215,0.021752,0.0022971,0.00035501,0.023339,0.00096086,0.024300,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,175,level2_2025W28_2A_0070_1D6_spx_l2b-v20-2025-260.fits,60866.85568200,SOURCE:20,2097152:20,0.9999999999999998,0.298,0.265,-0.007,3.357
4.81117,1.3725,0.15340,0.01853,SPHEREx-D6,16.056,0.121,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.3905,0.31705,0.019669,0.0023172,-0.00039678,0.022780,0.00075349,0.023533,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,170,level2_2025W28_1B_0470_1D6_spx_l2b-v20-2025-260.fits,60865.56516600,SOURCE:18,2097152:18,1,-0.442,0.196,-0.160,3.571
4.81178,1.3272,0.18010,0.01803,SPHEREx-D6,16.093,0.147,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.4574,0.43765,0.026431,0.0042067,-0.00054678,0.031731,0.00070455,0.032436,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,171,level2_2026W07_1A_0525_3D6_spx_l2b-v24-2026-089.fits,61082.26451200,SOURCE:18,2097152:18,1.0000000000000002,-0.263,0.069,-3.109,4.724
4.81507,1.2605,0.14717,0.01835,SPHEREx-D6,16.149,0.127,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.3365,0.32314,0.019209,0.0026346,0.00040993,0.021023,0.00063550,0.021659,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,19,169,level2_2025W27_2A_0650_1D6_spx_l2b-v20-2025-259.fits,60862.37186500,SOURCE:20,2097152:20,1.0000000000000002,-0.707,0.651,-1.221,-0.760
4.82202,1.4468,0.16190,0.01824,SPHEREx-D6,15.999,0.121,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.6459,0.33891,0.021054,0.0030057,-0.00065666,0.025373,0.00083727,0.026211,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,21,125,level2_2026W28_1A_0002_2D6_spx_l2b-v25-2026-191.fits,61227.01411200,SOURCE:21,2097152:21,1,-0.217,0.356,1.036,-6.699
4.84579,1.0791,0.14683,0.01869,SPHEREx-D6,16.317,0.148,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,4.2053,0.32841,0.018682,0.0022972,-0.000057408,0.021094,0.00046581,0.021559,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,17,171,level2_2025W28_1B_0399_2D6_spx_l2b-v20-2025-260.fits,60865.15902400,SOURCE:19,2097152:19,1.0000000000000002,-0.056,-0.344,-0.785,-6.219
4.84644,1.4806,0.21347,0.01803,SPHEREx-D6,15.974,0.157,Shooby_AGN,245.1631,43.1373,cleaned,local,1.75,10.67,2.00,7.00,5.8196,0.45974,0.039316,0.0038364,-0.00077053,0.044693,0.00087685,0.045570,native_raw_mef_batch_exact_fractional,mask_explicit_bits=1036705527,16,167,level2_2026W07_1A_0525_4D6_spx_l2b-v24-2026-089.fits,61082.26600400,SOURCE:16,2097152:16,0.9999999999999998,0.154,0.117,-0.404,0.389
